geoid,region_type,region_name,year,measure,value,type
51059492100,tract,"Census Tract 4921, Fairfax County, Virginia",2019,perc_post_hs_edu,89.6109736901282,percent
51059415300,tract,"Census Tract 4153, Fairfax County, Virginia",2019,num_post_hs_edu,2084,count
51770002700,tract,"Census Tract 27, Roanoke city, Virginia",2019,num_post_hs_edu,1308,count
51059491202,tract,"Census Tract 4912.02, Fairfax County, Virginia",2019,perc_post_hs_edu,70.4776820673453,percent
51059491102,tract,"Census Tract 4911.02, Fairfax County, Virginia",2019,num_post_hs_edu,1568,count
51810045801,tract,"Census Tract 458.01, Virginia Beach city, Virginia",2019,num_post_hs_edu,1907,count
51510201300,tract,"Census Tract 2013, Alexandria city, Virginia",2019,num_post_hs_edu,2797,count
51087200804,tract,"Census Tract 2008.04, Henrico County, Virginia",2019,num_post_hs_edu,2055,count
51660000401,tract,"Census Tract 4.01, Harrisonburg city, Virginia",2019,num_post_hs_edu,1369,count
51680000700,tract,"Census Tract 7, Lynchburg city, Virginia",2019,perc_post_hs_edu,45.3561016243232,percent
51760060900,tract,"Census Tract 609, Richmond city, Virginia",2019,perc_post_hs_edu,19.481981981982,percent
51139,county,"Page County, Virginia",2019,perc_post_hs_edu,37.1405567057741,percent
51760011000,tract,"Census Tract 110, Richmond city, Virginia",2019,perc_post_hs_edu,60.9062170706006,percent
51071930300,tract,"Census Tract 9303, Giles County, Virginia",2019,perc_post_hs_edu,54.9149098298197,percent
51540000201,tract,"Census Tract 2.01, Charlottesville city, Virginia",2019,perc_post_hs_edu,81.7414248021108,percent
51003010401,tract,"Census Tract 104.01, Albemarle County, Virginia",2019,num_post_hs_edu,2134,count
51177020112,tract,"Census Tract 201.12, Spotsylvania County, Virginia",2019,perc_post_hs_edu,64.2937219730942,percent
51105950500,tract,"Census Tract 9505, Lee County, Virginia",2019,perc_post_hs_edu,44.4681418288456,percent
51153900701,tract,"Census Tract 9007.01, Prince William County, Virginia",2019,perc_post_hs_edu,68.0680207841285,percent
51043010100,tract,"Census Tract 101, Clarke County, Virginia",2019,num_post_hs_edu,3494,count
51059420800,tract,"Census Tract 4208, Fairfax County, Virginia",2019,num_post_hs_edu,1859,count
51013102001,tract,"Census Tract 1020.01, Arlington County, Virginia",2019,num_post_hs_edu,1504,count
51085321201,tract,"Census Tract 3212.01, Hanover County, Virginia",2019,perc_post_hs_edu,57.7804583835947,percent
51195930900,tract,"Census Tract 9309, Wise County, Virginia",2019,num_post_hs_edu,1449,count
51770002800,tract,"Census Tract 28, Roanoke city, Virginia",2019,perc_post_hs_edu,46.2629569012548,percent
51510202001,tract,"Census Tract 2020.01, Alexandria city, Virginia",2019,perc_post_hs_edu,98.3541430192963,percent
51165011000,tract,"Census Tract 110, Rockingham County, Virginia",2019,num_post_hs_edu,504,count
51760020200,tract,"Census Tract 202, Richmond city, Virginia",2019,perc_post_hs_edu,29.1967871485944,percent
51183870300,tract,"Census Tract 8703, Sussex County, Virginia",2019,num_post_hs_edu,809,count
51087201602,tract,"Census Tract 2016.02, Henrico County, Virginia",2019,perc_post_hs_edu,70.7865168539326,percent
51550021200,tract,"Census Tract 212, Chesapeake city, Virginia",2019,num_post_hs_edu,2895,count
51770001800,tract,"Census Tract 18, Roanoke city, Virginia",2019,num_post_hs_edu,2140,count
51185,county,"Tazewell County, Virginia",2019,perc_post_hs_edu,45.2606012865958,percent
51550020804,tract,"Census Tract 208.04, Chesapeake city, Virginia",2019,num_post_hs_edu,4974,count
51153901227,tract,"Census Tract 9012.27, Prince William County, Virginia",2019,perc_post_hs_edu,54.2095115681234,percent
51810046221,tract,"Census Tract 462.21, Virginia Beach city, Virginia",2019,num_post_hs_edu,1609,count
51029,county,"Buckingham County, Virginia",2019,perc_post_hs_edu,37.0522329177844,percent
51650010601,tract,"Census Tract 106.01, Hampton city, Virginia",2019,perc_post_hs_edu,36.5384615384615,percent
21,health district,Peninsula,2019,num_post_hs_edu,160970,count
51153901203,tract,"Census Tract 9012.03, Prince William County, Virginia",2019,num_post_hs_edu,1283,count
51760060900,tract,"Census Tract 609, Richmond city, Virginia",2019,num_post_hs_edu,173,count
51185020400,tract,"Census Tract 204, Tazewell County, Virginia",2019,num_post_hs_edu,1452,count
51153900801,tract,"Census Tract 9008.01, Prince William County, Virginia",2019,num_post_hs_edu,3523,count
51095080304,tract,"Census Tract 803.04, James City County, Virginia",2019,perc_post_hs_edu,82.5809393524852,percent
51059482501,tract,"Census Tract 4825.01, Fairfax County, Virginia",2019,perc_post_hs_edu,83.8911262324677,percent
51760010402,tract,"Census Tract 104.02, Richmond city, Virginia",2019,perc_post_hs_edu,71.2298682284041,percent
51630000302,tract,"Census Tract 3.02, Fredericksburg city, Virginia",2019,perc_post_hs_edu,67.6928062216461,percent
51710002500,tract,"Census Tract 25, Norfolk city, Virginia",2019,num_post_hs_edu,796,count
51121021100,tract,"Census Tract 211, Montgomery County, Virginia",2019,num_post_hs_edu,4053,count
51550020300,tract,"Census Tract 203, Chesapeake city, Virginia",2019,perc_post_hs_edu,49.8525073746313,percent
51650010800,tract,"Census Tract 108, Hampton city, Virginia",2019,perc_post_hs_edu,72.2444889779559,percent
51790000100,tract,"Census Tract 1, Staunton city, Virginia",2019,perc_post_hs_edu,85.7712765957447,percent
51590001000,tract,"Census Tract 10, Danville city, Virginia",2019,num_post_hs_edu,944,count
51163930100,tract,"Census Tract 9301, Rockbridge County, Virginia",2019,num_post_hs_edu,3089,count
51059430901,tract,"Census Tract 4309.01, Fairfax County, Virginia",2019,perc_post_hs_edu,85.4358610914245,percent
51550,county,"Chesapeake city, Virginia",2019,perc_post_hs_edu,68.1052147886887,percent
51001090100,tract,"Census Tract 901, Accomack County, Virginia",2019,perc_post_hs_edu,57.7289680895151,percent
51087200407,tract,"Census Tract 2004.07, Henrico County, Virginia",2019,num_post_hs_edu,2349,count
51029,county,"Buckingham County, Virginia",2019,num_post_hs_edu,4696,count
51085320702,tract,"Census Tract 3207.02, Hanover County, Virginia",2019,num_post_hs_edu,1172,count
51790000300,tract,"Census Tract 3, Staunton city, Virginia",2019,perc_post_hs_edu,52.6046986721144,percent
51005,county,"Alleghany County, Virginia",2019,perc_post_hs_edu,45.6537228357677,percent
51175,county,"Southampton County, Virginia",2019,num_post_hs_edu,7262,count
51810046204,tract,"Census Tract 462.04, Virginia Beach city, Virginia",2019,perc_post_hs_edu,64.3612693246542,percent
51041100701,tract,"Census Tract 1007.01, Chesterfield County, Virginia",2019,perc_post_hs_edu,55.0070126227209,percent
51107611300,tract,"Census Tract 6113, Loudoun County, Virginia",2019,perc_post_hs_edu,83.5354896675651,percent
51740211100,tract,"Census Tract 2111, Portsmouth city, Virginia",2019,perc_post_hs_edu,51.8739352640545,percent
51013103401,tract,"Census Tract 1034.01, Arlington County, Virginia",2019,perc_post_hs_edu,75.968992248062,percent
51145500102,tract,"Census Tract 5001.02, Powhatan County, Virginia",2019,perc_post_hs_edu,62.6826722338205,percent
51185020900,tract,"Census Tract 209, Tazewell County, Virginia",2019,perc_post_hs_edu,34.3562374916611,percent
51169030300,tract,"Census Tract 303, Scott County, Virginia",2019,num_post_hs_edu,896,count
51167,county,"Russell County, Virginia",2019,perc_post_hs_edu,42.2528873556322,percent
51700030400,tract,"Census Tract 304, Newport News city, Virginia",2019,num_post_hs_edu,838,count
51161030500,tract,"Census Tract 305, Roanoke County, Virginia",2019,num_post_hs_edu,2057,count
51013102801,tract,"Census Tract 1028.01, Arlington County, Virginia",2019,num_post_hs_edu,4643,count
51059450800,tract,"Census Tract 4508, Fairfax County, Virginia",2019,num_post_hs_edu,1731,count
51049930100,tract,"Census Tract 9301, Cumberland County, Virginia",2019,num_post_hs_edu,1927,count
51510202001,tract,"Census Tract 2020.01, Alexandria city, Virginia",2019,num_post_hs_edu,1733,count
51059480901,tract,"Census Tract 4809.01, Fairfax County, Virginia",2019,num_post_hs_edu,2699,count
51810045420,tract,"Census Tract 454.20, Virginia Beach city, Virginia",2019,perc_post_hs_edu,81.9659442724458,percent
51550021004,tract,"Census Tract 210.04, Chesapeake city, Virginia",2019,perc_post_hs_edu,81.335292882637,percent
51059481900,tract,"Census Tract 4819, Fairfax County, Virginia",2019,perc_post_hs_edu,81.3275149288011,percent
51059460800,tract,"Census Tract 4608, Fairfax County, Virginia",2019,perc_post_hs_edu,88.9797882579403,percent
51710,county,"Norfolk city, Virginia",2019,perc_post_hs_edu,62.3961264149709,percent
51161030205,tract,"Census Tract 302.05, Roanoke County, Virginia",2019,perc_post_hs_edu,68.5326842837274,percent
51167030600,tract,"Census Tract 306, Russell County, Virginia",2019,num_post_hs_edu,1035,count
51051040100,tract,"Census Tract 401, Dickenson County, Virginia",2019,num_post_hs_edu,1217,count
51009010100,tract,"Census Tract 101, Amherst County, Virginia",2019,num_post_hs_edu,1740,count
51710004600,tract,"Census Tract 46, Norfolk city, Virginia",2019,num_post_hs_edu,508,count
51057950600,tract,"Census Tract 9506, Essex County, Virginia",2019,perc_post_hs_edu,39.3258426966292,percent
51670820600,tract,"Census Tract 8206, Hopewell city, Virginia",2019,num_post_hs_edu,1419,count
51059461000,tract,"Census Tract 4610, Fairfax County, Virginia",2019,num_post_hs_edu,1455,count
51153901221,tract,"Census Tract 9012.21, Prince William County, Virginia",2019,num_post_hs_edu,2315,count
51041100300,tract,"Census Tract 1003, Chesterfield County, Virginia",2019,num_post_hs_edu,666,count
17,health district,Loudoun,2019,perc_post_hs_edu,81.5072004290288,percent
51177020306,tract,"Census Tract 203.06, Spotsylvania County, Virginia",2019,perc_post_hs_edu,68.608340888486,percent
51085320400,tract,"Census Tract 3204, Hanover County, Virginia",2019,perc_post_hs_edu,63.8412984670875,percent
51730811200,tract,"Census Tract 8112, Petersburg city, Virginia",2019,perc_post_hs_edu,49.6059889676911,percent
51095080101,tract,"Census Tract 801.01, James City County, Virginia",2019,num_post_hs_edu,3971,count
51059471304,tract,"Census Tract 4713.04, Fairfax County, Virginia",2019,num_post_hs_edu,1058,count
51179010107,tract,"Census Tract 101.07, Stafford County, Virginia",2019,perc_post_hs_edu,73.1369924141008,percent
51155210202,tract,"Census Tract 2102.02, Pulaski County, Virginia",2019,perc_post_hs_edu,55.2341597796143,percent
51099,county,"King George County, Virginia",2019,perc_post_hs_edu,66.7165812359615,percent
51013102400,tract,"Census Tract 1024, Arlington County, Virginia",2019,perc_post_hs_edu,82.7978056426332,percent
51019030202,tract,"Census Tract 302.02, Bedford County, Virginia",2019,num_post_hs_edu,2210,count
51770003100,tract,"Census Tract 31, Roanoke city, Virginia",2019,perc_post_hs_edu,73.4099892202659,percent
51510201802,tract,"Census Tract 2018.02, Alexandria city, Virginia",2019,perc_post_hs_edu,91.7971195992486,percent
51059421101,tract,"Census Tract 4211.01, Fairfax County, Virginia",2019,num_post_hs_edu,3710,count
51059482100,tract,"Census Tract 4821, Fairfax County, Virginia",2019,perc_post_hs_edu,83.2057823129252,percent
51061930402,tract,"Census Tract 9304.02, Fauquier County, Virginia",2019,perc_post_hs_edu,75.9931757250792,percent
51800075401,tract,"Census Tract 754.01, Suffolk city, Virginia",2019,num_post_hs_edu,945,count
51153901504,tract,"Census Tract 9015.04, Prince William County, Virginia",2019,perc_post_hs_edu,79.3557422969188,percent
51810045810,tract,"Census Tract 458.10, Virginia Beach city, Virginia",2019,perc_post_hs_edu,53.5087719298246,percent
51550021501,tract,"Census Tract 215.01, Chesapeake city, Virginia",2019,num_post_hs_edu,4609,count
51087200303,tract,"Census Tract 2003.03, Henrico County, Virginia",2019,num_post_hs_edu,1508,count
51003011201,tract,"Census Tract 112.01, Albemarle County, Virginia",2019,perc_post_hs_edu,72.1456344998233,percent
51033030202,tract,"Census Tract 302.02, Caroline County, Virginia",2019,num_post_hs_edu,616,count
51195931600,tract,"Census Tract 9316, Wise County, Virginia",2019,perc_post_hs_edu,42.4807903402854,percent
51185021100,tract,"Census Tract 211, Tazewell County, Virginia",2019,perc_post_hs_edu,57.8397212543554,percent
51153901001,tract,"Census Tract 9010.01, Prince William County, Virginia",2019,num_post_hs_edu,2990,count
51089010800,tract,"Census Tract 108, Henry County, Virginia",2019,perc_post_hs_edu,42.6048565121413,percent
51760030100,tract,"Census Tract 301, Richmond city, Virginia",2019,perc_post_hs_edu,24.8441674087266,percent
51013101000,tract,"Census Tract 1010, Arlington County, Virginia",2019,num_post_hs_edu,2026,count
51013100900,tract,"Census Tract 1009, Arlington County, Virginia",2019,perc_post_hs_edu,87.6823888700373,percent
51710000700,tract,"Census Tract 7, Norfolk city, Virginia",2019,perc_post_hs_edu,71.5738498789346,percent
51059452802,tract,"Census Tract 4528.02, Fairfax County, Virginia",2019,num_post_hs_edu,1976,count
51155210202,tract,"Census Tract 2102.02, Pulaski County, Virginia",2019,num_post_hs_edu,1604,count
51760070602,tract,"Census Tract 706.02, Richmond city, Virginia",2019,perc_post_hs_edu,33.3179723502304,percent
51107610202,tract,"Census Tract 6102.02, Loudoun County, Virginia",2019,perc_post_hs_edu,85.3453841187863,percent
51059430203,tract,"Census Tract 4302.03, Fairfax County, Virginia",2019,perc_post_hs_edu,89.2103676913804,percent
51810046214,tract,"Census Tract 462.14, Virginia Beach city, Virginia",2019,num_post_hs_edu,2510,count
51041100927,tract,"Census Tract 1009.27, Chesterfield County, Virginia",2019,num_post_hs_edu,5353,count
51760070400,tract,"Census Tract 704, Richmond city, Virginia",2019,num_post_hs_edu,3013,count
51081880101,tract,"Census Tract 8801.01, Greensville County, Virginia",2019,num_post_hs_edu,1574,count
51013101702,tract,"Census Tract 1017.02, Arlington County, Virginia",2019,perc_post_hs_edu,95.7236101733063,percent
51003010402,tract,"Census Tract 104.02, Albemarle County, Virginia",2019,perc_post_hs_edu,76.9699431356621,percent
51177020205,tract,"Census Tract 202.05, Spotsylvania County, Virginia",2019,perc_post_hs_edu,65.0485436893204,percent
51143010500,tract,"Census Tract 105, Pittsylvania County, Virginia",2019,perc_post_hs_edu,42.188642456739,percent
51740212300,tract,"Census Tract 2123, Portsmouth city, Virginia",2019,num_post_hs_edu,1329,count
51059471304,tract,"Census Tract 4713.04, Fairfax County, Virginia",2019,perc_post_hs_edu,85.1851851851852,percent
51810046009,tract,"Census Tract 460.09, Virginia Beach city, Virginia",2019,num_post_hs_edu,2677,count
51660,county,"Harrisonburg city, Virginia",2019,num_post_hs_edu,15739,count
51059450300,tract,"Census Tract 4503, Fairfax County, Virginia",2019,perc_post_hs_edu,69.0507494083618,percent
51590001100,tract,"Census Tract 11, Danville city, Virginia",2019,perc_post_hs_edu,55.6461001164144,percent
51083930201,tract,"Census Tract 9302.01, Halifax County, Virginia",2019,perc_post_hs_edu,35.8625162127108,percent
51019,county,"Bedford County, Virginia",2019,perc_post_hs_edu,59.7943236139775,percent
51153901009,tract,"Census Tract 9010.09, Prince William County, Virginia",2019,perc_post_hs_edu,87.7782627673505,percent
51059492201,tract,"Census Tract 4922.01, Fairfax County, Virginia",2019,num_post_hs_edu,2180,count
51031020101,tract,"Census Tract 201.01, Campbell County, Virginia",2019,num_post_hs_edu,2032,count
51001090500,tract,"Census Tract 905, Accomack County, Virginia",2019,perc_post_hs_edu,30.7317073170732,percent
51061,county,"Fauquier County, Virginia",2019,num_post_hs_edu,31691,count
51059421500,tract,"Census Tract 4215, Fairfax County, Virginia",2019,perc_post_hs_edu,44.1823179111315,percent
51041100805,tract,"Census Tract 1008.05, Chesterfield County, Virginia",2019,perc_post_hs_edu,46.7328802927339,percent
51029930201,tract,"Census Tract 9302.01, Buckingham County, Virginia",2019,perc_post_hs_edu,31.5645013723696,percent
51540000900,tract,"Census Tract 9, Charlottesville city, Virginia",2019,perc_post_hs_edu,81.8478260869565,percent
51059452700,tract,"Census Tract 4527, Fairfax County, Virginia",2019,num_post_hs_edu,2112,count
51810041003,tract,"Census Tract 410.03, Virginia Beach city, Virginia",2019,num_post_hs_edu,1327,count
51087200905,tract,"Census Tract 2009.05, Henrico County, Virginia",2019,perc_post_hs_edu,61.8693982074264,percent
51041100600,tract,"Census Tract 1006, Chesterfield County, Virginia",2019,num_post_hs_edu,540,count
51121021000,tract,"Census Tract 210, Montgomery County, Virginia",2019,num_post_hs_edu,2612,count
51510200405,tract,"Census Tract 2004.05, Alexandria city, Virginia",2019,perc_post_hs_edu,75.9423139954113,percent
51760010500,tract,"Census Tract 105, Richmond city, Virginia",2019,perc_post_hs_edu,53.7903225806452,percent
51730810300,tract,"Census Tract 8103, Petersburg city, Virginia",2019,num_post_hs_edu,930,count
51550021601,tract,"Census Tract 216.01, Chesapeake city, Virginia",2019,perc_post_hs_edu,76.5557939914163,percent
51035080300,tract,"Census Tract 803, Carroll County, Virginia",2019,perc_post_hs_edu,43.8059485994802,percent
27,health district,Rappahannock Rapidan,2019,perc_post_hs_edu,58.8980496309452,percent
51710003000,tract,"Census Tract 30, Norfolk city, Virginia",2019,num_post_hs_edu,923,count
51107610601,tract,"Census Tract 6106.01, Loudoun County, Virginia",2019,perc_post_hs_edu,77.7628032345013,percent
51810046211,tract,"Census Tract 462.11, Virginia Beach city, Virginia",2019,num_post_hs_edu,1680,count
20,health district,Norfolk,2019,perc_post_hs_edu,62.3961264149709,percent
51161030701,tract,"Census Tract 307.01, Roanoke County, Virginia",2019,num_post_hs_edu,4107,count
51061930401,tract,"Census Tract 9304.01, Fauquier County, Virginia",2019,perc_post_hs_edu,70.2473326867119,percent
51059421002,tract,"Census Tract 4210.02, Fairfax County, Virginia",2019,num_post_hs_edu,2697,count
51085320804,tract,"Census Tract 3208.04, Hanover County, Virginia",2019,perc_post_hs_edu,87.1377311620204,percent
51570,county,"Colonial Heights city, Virginia",2019,perc_post_hs_edu,60.0959153299157,percent
51760021000,tract,"Census Tract 210, Richmond city, Virginia",2019,perc_post_hs_edu,51.9071310116086,percent
51003010903,tract,"Census Tract 109.03, Albemarle County, Virginia",2019,perc_post_hs_edu,34.0909090909091,percent
51510200600,tract,"Census Tract 2006, Alexandria city, Virginia",2019,num_post_hs_edu,2589,count
51001990200,tract,"Census Tract 9902, Accomack County, Virginia",2019,perc_post_hs_edu,NA,percent
51059415500,tract,"Census Tract 4155, Fairfax County, Virginia",2019,num_post_hs_edu,3388,count
51137110104,tract,"Census Tract 1101.04, Orange County, Virginia",2019,perc_post_hs_edu,43.8350680544436,percent
51810040802,tract,"Census Tract 408.02, Virginia Beach city, Virginia",2019,num_post_hs_edu,2066,count
51179010207,tract,"Census Tract 102.07, Stafford County, Virginia",2019,perc_post_hs_edu,61.4741511687425,percent
51021040200,tract,"Census Tract 402, Bland County, Virginia",2019,num_post_hs_edu,1044,count
51550020100,tract,"Census Tract 201, Chesapeake city, Virginia",2019,perc_post_hs_edu,49.4358974358974,percent
51590000500,tract,"Census Tract 5, Danville city, Virginia",2019,perc_post_hs_edu,35.3835978835979,percent
51153901228,tract,"Census Tract 9012.28, Prince William County, Virginia",2019,perc_post_hs_edu,70.1286326822296,percent
51710003300,tract,"Census Tract 33, Norfolk city, Virginia",2019,num_post_hs_edu,890,count
51033030300,tract,"Census Tract 303, Caroline County, Virginia",2019,num_post_hs_edu,1048,count
51087,county,"Henrico County, Virginia",2019,num_post_hs_edu,160033,count
51175200500,tract,"Census Tract 2005, Southampton County, Virginia",2019,num_post_hs_edu,1615,count
51510201000,tract,"Census Tract 2010, Alexandria city, Virginia",2019,num_post_hs_edu,2280,count
51013102302,tract,"Census Tract 1023.02, Arlington County, Virginia",2019,num_post_hs_edu,2251,count
27,health district,Rappahannock Rapidan,2019,num_post_hs_edu,72295,count
51083930500,tract,"Census Tract 9305, Halifax County, Virginia",2019,num_post_hs_edu,1603,count
51059450300,tract,"Census Tract 4503, Fairfax County, Virginia",2019,num_post_hs_edu,2626,count
51013101702,tract,"Census Tract 1017.02, Arlington County, Virginia",2019,num_post_hs_edu,4253,count
51053840400,tract,"Census Tract 8404, Dinwiddie County, Virginia",2019,perc_post_hs_edu,32.1538461538462,percent
51057950800,tract,"Census Tract 9508, Essex County, Virginia",2019,num_post_hs_edu,1062,count
51059482201,tract,"Census Tract 4822.01, Fairfax County, Virginia",2019,perc_post_hs_edu,73.9156268568033,percent
51670820500,tract,"Census Tract 8205, Hopewell city, Virginia",2019,perc_post_hs_edu,46.6666666666667,percent
51013101100,tract,"Census Tract 1011, Arlington County, Virginia",2019,perc_post_hs_edu,95.752427184466,percent
51087200121,tract,"Census Tract 2001.21, Henrico County, Virginia",2019,perc_post_hs_edu,88.135593220339,percent
51059420502,tract,"Census Tract 4205.02, Fairfax County, Virginia",2019,perc_post_hs_edu,89.4815927873779,percent
51103,county,"Lancaster County, Virginia",2019,num_post_hs_edu,5146,count
51550021501,tract,"Census Tract 215.01, Chesapeake city, Virginia",2019,perc_post_hs_edu,65.7301768397034,percent
01,health district,Alexandria,2019,num_post_hs_edu,97398,count
51059491303,tract,"Census Tract 4913.03, Fairfax County, Virginia",2019,num_post_hs_edu,2108,count
51059492400,tract,"Census Tract 4924, Fairfax County, Virginia",2019,perc_post_hs_edu,79.9050632911392,percent
51700030100,tract,"Census Tract 301, Newport News city, Virginia",2019,num_post_hs_edu,875,count
51810046015,tract,"Census Tract 460.15, Virginia Beach city, Virginia",2019,perc_post_hs_edu,73.4688346883469,percent
51019030402,tract,"Census Tract 304.02, Bedford County, Virginia",2019,num_post_hs_edu,2315,count
51087200116,tract,"Census Tract 2001.16, Henrico County, Virginia",2019,num_post_hs_edu,3773,count
51145500101,tract,"Census Tract 5001.01, Powhatan County, Virginia",2019,perc_post_hs_edu,69.8008622459454,percent
51083930202,tract,"Census Tract 9302.02, Halifax County, Virginia",2019,num_post_hs_edu,833,count
51700031100,tract,"Census Tract 311, Newport News city, Virginia",2019,num_post_hs_edu,1203,count
51095080205,tract,"Census Tract 802.05, James City County, Virginia",2019,perc_post_hs_edu,70.3375942313995,percent
51143011100,tract,"Census Tract 111, Pittsylvania County, Virginia",2019,num_post_hs_edu,1130,count
51127700200,tract,"Census Tract 7002, New Kent County, Virginia",2019,num_post_hs_edu,2177,count
51710005500,tract,"Census Tract 55, Norfolk city, Virginia",2019,perc_post_hs_edu,44.9258160237389,percent
51650011300,tract,"Census Tract 113, Hampton city, Virginia",2019,num_post_hs_edu,563,count
51163930200,tract,"Census Tract 9302, Rockbridge County, Virginia",2019,num_post_hs_edu,1811,count
51087200129,tract,"Census Tract 2001.29, Henrico County, Virginia",2019,perc_post_hs_edu,91.2815013404826,percent
51059460100,tract,"Census Tract 4601, Fairfax County, Virginia",2019,num_post_hs_edu,2719,count
51073,county,"Gloucester County, Virginia",2019,num_post_hs_edu,15468,count
51107,county,"Loudoun County, Virginia",2019,perc_post_hs_edu,81.5072004290288,percent
51800075405,tract,"Census Tract 754.05, Suffolk city, Virginia",2019,perc_post_hs_edu,62.5077591558038,percent
51183870202,tract,"Census Tract 8702.02, Sussex County, Virginia",2019,num_post_hs_edu,143,count
51530930600,tract,"Census Tract 9306, Buena Vista city, Virginia",2019,perc_post_hs_edu,40.7955372301722,percent
51063920200,tract,"Census Tract 9202, Floyd County, Virginia",2019,num_post_hs_edu,1962,count
51760021000,tract,"Census Tract 210, Richmond city, Virginia",2019,num_post_hs_edu,626,count
51760050300,tract,"Census Tract 503, Richmond city, Virginia",2019,num_post_hs_edu,1148,count
51025,county,"Brunswick County, Virginia",2019,perc_post_hs_edu,42.1617228768793,percent
51810043800,tract,"Census Tract 438, Virginia Beach city, Virginia",2019,num_post_hs_edu,2868,count
51125950300,tract,"Census Tract 9503, Nelson County, Virginia",2019,num_post_hs_edu,1538,count
51179010301,tract,"Census Tract 103.01, Stafford County, Virginia",2019,perc_post_hs_edu,62.0678191489362,percent
51007,county,"Amelia County, Virginia",2019,num_post_hs_edu,3999,count
51059491701,tract,"Census Tract 4917.01, Fairfax County, Virginia",2019,num_post_hs_edu,2552,count
51683910202,tract,"Census Tract 9102.02, Manassas city, Virginia",2019,num_post_hs_edu,2403,count
51085320100,tract,"Census Tract 3201, Hanover County, Virginia",2019,num_post_hs_edu,2507,count
51097,county,"King and Queen County, Virginia",2019,num_post_hs_edu,2664,count
51173,county,"Smyth County, Virginia",2019,perc_post_hs_edu,45.6198053246811,percent
51133990100,tract,"Census Tract 9901, Northumberland County, Virginia",2019,perc_post_hs_edu,NA,percent
51143010900,tract,"Census Tract 109, Pittsylvania County, Virginia",2019,perc_post_hs_edu,53.1955790485344,percent
51165010600,tract,"Census Tract 106, Rockingham County, Virginia",2019,num_post_hs_edu,1349,count
51035080500,tract,"Census Tract 805, Carroll County, Virginia",2019,num_post_hs_edu,1767,count
51683910301,tract,"Census Tract 9103.01, Manassas city, Virginia",2019,num_post_hs_edu,1873,count
51025930100,tract,"Census Tract 9301, Brunswick County, Virginia",2019,perc_post_hs_edu,47.3556721840937,percent
51710001200,tract,"Census Tract 12, Norfolk city, Virginia",2019,num_post_hs_edu,2220,count
51710003700,tract,"Census Tract 37, Norfolk city, Virginia",2019,perc_post_hs_edu,89.6311066799601,percent
51117930800,tract,"Census Tract 9308, Mecklenburg County, Virginia",2019,num_post_hs_edu,1498,count
51059421400,tract,"Census Tract 4214, Fairfax County, Virginia",2019,perc_post_hs_edu,56.5660240087304,percent
51137,county,"Orange County, Virginia",2019,perc_post_hs_edu,53.9780602748406,percent
51109950202,tract,"Census Tract 9502.02, Louisa County, Virginia",2019,perc_post_hs_edu,48.5805422647528,percent
51087200107,tract,"Census Tract 2001.07, Henrico County, Virginia",2019,perc_post_hs_edu,82.4651882413615,percent
51013103601,tract,"Census Tract 1036.01, Arlington County, Virginia",2019,num_post_hs_edu,1885,count
51600300500,tract,"Census Tract 3005, Fairfax city, Virginia",2019,num_post_hs_edu,2285,count
51700032002,tract,"Census Tract 320.02, Newport News city, Virginia",2019,num_post_hs_edu,3279,count
51109950201,tract,"Census Tract 9502.01, Louisa County, Virginia",2019,perc_post_hs_edu,48.4538653366584,percent
51059480300,tract,"Census Tract 4803, Fairfax County, Virginia",2019,num_post_hs_edu,4581,count
51085320300,tract,"Census Tract 3203, Hanover County, Virginia",2019,num_post_hs_edu,2146,count
51199051100,tract,"Census Tract 511, York County, Virginia",2019,num_post_hs_edu,3553,count
51053980100,tract,"Census Tract 9801, Dinwiddie County, Virginia",2019,perc_post_hs_edu,NA,percent
05,health district,Central Virginia,2019,num_post_hs_edu,101386,count
51650010800,tract,"Census Tract 108, Hampton city, Virginia",2019,num_post_hs_edu,2884,count
51660000301,tract,"Census Tract 3.01, Harrisonburg city, Virginia",2019,perc_post_hs_edu,76.7817781043351,percent
51760040500,tract,"Census Tract 405, Richmond city, Virginia",2019,perc_post_hs_edu,87.5394875394875,percent
51195931300,tract,"Census Tract 9313, Wise County, Virginia",2019,perc_post_hs_edu,62.5759878419453,percent
51121020100,tract,"Census Tract 201, Montgomery County, Virginia",2019,num_post_hs_edu,10,count
51019030503,tract,"Census Tract 305.03, Bedford County, Virginia",2019,perc_post_hs_edu,71.7501148369316,percent
51107611400,tract,"Census Tract 6114, Loudoun County, Virginia",2019,num_post_hs_edu,2151,count
51680001100,tract,"Census Tract 11, Lynchburg city, Virginia",2019,perc_post_hs_edu,45.5012853470437,percent
51179010105,tract,"Census Tract 101.05, Stafford County, Virginia",2019,num_post_hs_edu,3432,count
51810041600,tract,"Census Tract 416, Virginia Beach city, Virginia",2019,num_post_hs_edu,2015,count
51810041200,tract,"Census Tract 412, Virginia Beach city, Virginia",2019,num_post_hs_edu,3325,count
51159040200,tract,"Census Tract 402, Richmond County, Virginia",2019,perc_post_hs_edu,39.4085027726433,percent
51169030500,tract,"Census Tract 305, Scott County, Virginia",2019,perc_post_hs_edu,46.3714179382211,percent
51089010601,tract,"Census Tract 106.01, Henry County, Virginia",2019,perc_post_hs_edu,50.2446183953033,percent
