geoid,region_type,year,region_name,year,measure,value,measure_type,measure_units
51047930102,tract,2020,"Census Tract 9301.02, Culpeper County, Virginia",2021,perc_income_med_price_100,2.910235406,percent,NA
51047930102,tract,2020,"Census Tract 9301.02, Culpeper County, Virginia",2021,perc_income_min_price_100_plus,0.517245839,percent,NA
51047930102,tract,2020,"Census Tract 9301.02, Culpeper County, Virginia",2021,perc_income_min_price_100,2.910235406,percent,NA
51590001200,tract,2020,"Census Tract 12, Danville city, Virginia",2021,perc_income_med_price_25,1.865365929,percent,NA
51590001200,tract,2020,"Census Tract 12, Danville city, Virginia",2021,perc_income_min_price_25,0.699483074,percent,NA
51590001200,tract,2020,"Census Tract 12, Danville city, Virginia",2021,perc_income_med_price_100,1.165999456,percent,NA
51590001200,tract,2020,"Census Tract 12, Danville city, Virginia",2021,perc_income_min_price_100_plus,0.816083019,percent,NA
51590001200,tract,2020,"Census Tract 12, Danville city, Virginia",2021,perc_income_min_price_100,1.399199347,percent,NA
51775010100,tract,2020,"Census Tract 101, Salem city, Virginia",2021,perc_income_med_price_25,1.965730586,percent,NA
51775010100,tract,2020,"Census Tract 101, Salem city, Virginia",2021,perc_income_min_price_25,0.693637608,percent,NA
51775010100,tract,2020,"Census Tract 101, Salem city, Virginia",2021,perc_income_med_price_100,3.931692462,percent,NA
51775010100,tract,2020,"Census Tract 101, Salem city, Virginia",2021,perc_income_min_price_100_plus,0.92492724,percent,NA
51775010100,tract,2020,"Census Tract 101, Salem city, Virginia",2021,perc_income_min_price_100,3.931692462,percent,NA
51775010200,tract,2020,"Census Tract 102, Salem city, Virginia",2021,perc_income_med_price_25,1.334589565,percent,NA
51775010200,tract,2020,"Census Tract 102, Salem city, Virginia",2021,perc_income_min_price_25,0.470930004,percent,NA
51775010200,tract,2020,"Census Tract 102, Salem city, Virginia",2021,perc_income_med_price_100,2.66933616,percent,NA
51775010200,tract,2020,"Census Tract 102, Salem city, Virginia",2021,perc_income_min_price_100_plus,0.627959015,percent,NA
51775010200,tract,2020,"Census Tract 102, Salem city, Virginia",2021,perc_income_min_price_100,2.66933616,percent,NA
51810045414,tract,2020,"Census Tract 454.14, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.378216216,percent,NA
51810045414,tract,2020,"Census Tract 454.14, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.486324324,percent,NA
51810045414,tract,2020,"Census Tract 454.14, Virginia Beach city, Virginia",2021,perc_income_med_price_100,2.43227027,percent,NA
51810045414,tract,2020,"Census Tract 454.14, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.810648649,percent,NA
51810045414,tract,2020,"Census Tract 454.14, Virginia Beach city, Virginia",2021,perc_income_min_price_100,0.972810811,percent,NA
51031020101,tract,2020,"Census Tract 201.01, Campbell County, Virginia",2021,perc_income_med_price_25,1.805416888,percent,NA
51031020101,tract,2020,"Census Tract 201.01, Campbell County, Virginia",2021,perc_income_min_price_25,1.274349442,percent,NA
51031020101,tract,2020,"Census Tract 201.01, Campbell County, Virginia",2021,perc_income_med_price_100,1.062134891,percent,NA
51031020101,tract,2020,"Census Tract 201.01, Campbell County, Virginia",2021,perc_income_min_price_100_plus,1.062134891,percent,NA
51031020101,tract,2020,"Census Tract 201.01, Campbell County, Virginia",2021,perc_income_min_price_100,1.062134891,percent,NA
51031020401,tract,2020,"Census Tract 204.01, Campbell County, Virginia",2021,perc_income_med_price_25,2.615412232,percent,NA
51031020401,tract,2020,"Census Tract 204.01, Campbell County, Virginia",2021,perc_income_min_price_25,0.923195281,percent,NA
51031020401,tract,2020,"Census Tract 204.01, Campbell County, Virginia",2021,perc_income_med_price_100,1.538658802,percent,NA
51031020401,tract,2020,"Census Tract 204.01, Campbell County, Virginia",2021,perc_income_min_price_100_plus,0.923195281,percent,NA
51031020401,tract,2020,"Census Tract 204.01, Campbell County, Virginia",2021,perc_income_min_price_100,0.923195281,percent,NA
51089010900,tract,2020,"Census Tract 109, Henry County, Virginia",2021,perc_income_med_price_25,2.493779507,percent,NA
51089010900,tract,2020,"Census Tract 109, Henry County, Virginia",2021,perc_income_min_price_25,1.068559043,percent,NA
51089010900,tract,2020,"Census Tract 109, Henry County, Virginia",2021,perc_income_med_price_100,1.78152558,percent,NA
51089010900,tract,2020,"Census Tract 109, Henry County, Virginia",2021,perc_income_min_price_100_plus,1.424864159,percent,NA
51089010900,tract,2020,"Census Tract 109, Henry County, Virginia",2021,perc_income_min_price_100,1.78152558,percent,NA
51650010602,tract,2020,"Census Tract 106.02, Hampton city, Virginia",2021,perc_income_med_price_25,2.675095082,percent,NA
51650010602,tract,2020,"Census Tract 106.02, Hampton city, Virginia",2021,perc_income_min_price_25,0.943947541,percent,NA
51650010602,tract,2020,"Census Tract 106.02, Hampton city, Virginia",2021,perc_income_med_price_100,4.720996721,percent,NA
51650010602,tract,2020,"Census Tract 106.02, Hampton city, Virginia",2021,perc_income_min_price_100_plus,1.888209836,percent,NA
51650010602,tract,2020,"Census Tract 106.02, Hampton city, Virginia",2021,perc_income_min_price_100,1.888209836,percent,NA
51013100100,tract,2020,"Census Tract 1001, Arlington County, Virginia",2021,perc_income_med_price_25,0.500299234,percent,NA
51013100100,tract,2020,"Census Tract 1001, Arlington County, Virginia",2021,perc_income_min_price_25,0.176538111,percent,NA
51013100100,tract,2020,"Census Tract 1001, Arlington County, Virginia",2021,perc_income_med_price_100,0.235403769,percent,NA
51013100100,tract,2020,"Census Tract 1001, Arlington County, Virginia",2021,perc_income_min_price_100_plus,0.235403769,percent,NA
51013100100,tract,2020,"Census Tract 1001, Arlington County, Virginia",2021,perc_income_min_price_100,0.235403769,percent,NA
51013100200,tract,2020,"Census Tract 1002, Arlington County, Virginia",2021,perc_income_med_price_25,0.435924397,percent,NA
51013100200,tract,2020,"Census Tract 1002, Arlington County, Virginia",2021,perc_income_min_price_25,0.153822481,percent,NA
51013100200,tract,2020,"Census Tract 1002, Arlington County, Virginia",2021,perc_income_med_price_100,0.205113738,percent,NA
51013100200,tract,2020,"Census Tract 1002, Arlington County, Virginia",2021,perc_income_min_price_100_plus,0.205113738,percent,NA
51013100200,tract,2020,"Census Tract 1002, Arlington County, Virginia",2021,perc_income_min_price_100,0.205113738,percent,NA
51041100819,tract,2020,"Census Tract 1008.19, Chesterfield County, Virginia",2021,perc_income_med_price_25,1.571560651,percent,NA
51041100819,tract,2020,"Census Tract 1008.19, Chesterfield County, Virginia",2021,perc_income_min_price_25,0.554548817,percent,NA
51041100819,tract,2020,"Census Tract 1008.19, Chesterfield County, Virginia",2021,perc_income_med_price_100,0.739460059,percent,NA
51041100819,tract,2020,"Census Tract 1008.19, Chesterfield County, Virginia",2021,perc_income_min_price_100_plus,0.739460059,percent,NA
51041100819,tract,2020,"Census Tract 1008.19, Chesterfield County, Virginia",2021,perc_income_min_price_100,0.739460059,percent,NA
51800075302,tract,2020,"Census Tract 753.02, Suffolk city, Virginia",2021,perc_income_med_price_25,1.209722952,percent,NA
51800075302,tract,2020,"Census Tract 753.02, Suffolk city, Virginia",2021,perc_income_min_price_25,0.586456793,percent,NA
51800075302,tract,2020,"Census Tract 753.02, Suffolk city, Virginia",2021,perc_income_med_price_100,0.733107654,percent,NA
51800075302,tract,2020,"Census Tract 753.02, Suffolk city, Virginia",2021,perc_income_min_price_100_plus,0.733107654,percent,NA
51800075302,tract,2020,"Census Tract 753.02, Suffolk city, Virginia",2021,perc_income_min_price_100,0.733107654,percent,NA
51121020900,tract,2020,"Census Tract 209, Montgomery County, Virginia",2021,perc_income_med_price_25,1.434712883,percent,NA
51121020900,tract,2020,"Census Tract 209, Montgomery County, Virginia",2021,perc_income_min_price_25,0.675069634,percent,NA
51121020900,tract,2020,"Census Tract 209, Montgomery County, Virginia",2021,perc_income_med_price_100,2.869594576,percent,NA
51121020900,tract,2020,"Census Tract 209, Montgomery County, Virginia",2021,perc_income_min_price_100_plus,0.844048054,percent,NA
51121020900,tract,2020,"Census Tract 209, Montgomery County, Virginia",2021,perc_income_min_price_100,2.869594576,percent,NA
51121021400,tract,2020,"Census Tract 214, Montgomery County, Virginia",2021,perc_income_med_price_25,1.78688065,percent,NA
51121021400,tract,2020,"Census Tract 214, Montgomery County, Virginia",2021,perc_income_min_price_25,0.630527717,percent,NA
51121021400,tract,2020,"Census Tract 214, Montgomery County, Virginia",2021,perc_income_med_price_100,3.573971547,percent,NA
51121021400,tract,2020,"Census Tract 214, Montgomery County, Virginia",2021,perc_income_min_price_100_plus,0.840773705,percent,NA
51121021400,tract,2020,"Census Tract 214, Montgomery County, Virginia",2021,perc_income_min_price_100,3.573971547,percent,NA
51107611205,tract,2020,"Census Tract 6112.05, Loudoun County, Virginia",2021,perc_income_med_price_25,1.016494269,percent,NA
51107611205,tract,2020,"Census Tract 6112.05, Loudoun County, Virginia",2021,perc_income_min_price_25,0.304877119,percent,NA
51107611205,tract,2020,"Census Tract 6112.05, Loudoun County, Virginia",2021,perc_income_med_price_100,0.406536712,percent,NA
51107611205,tract,2020,"Census Tract 6112.05, Loudoun County, Virginia",2021,perc_income_min_price_100_plus,0.406536712,percent,NA
51107611205,tract,2020,"Census Tract 6112.05, Loudoun County, Virginia",2021,perc_income_min_price_100,0.406536712,percent,NA
51121021300,tract,2020,"Census Tract 213, Montgomery County, Virginia",2021,perc_income_med_price_25,1.17115855,percent,NA
51121021300,tract,2020,"Census Tract 213, Montgomery County, Virginia",2021,perc_income_min_price_25,0.413260912,percent,NA
51121021300,tract,2020,"Census Tract 213, Montgomery County, Virginia",2021,perc_income_med_price_100,2.342454899,percent,NA
51121021300,tract,2020,"Census Tract 213, Montgomery County, Virginia",2021,perc_income_min_price_100_plus,0.551060483,percent,NA
51121021300,tract,2020,"Census Tract 213, Montgomery County, Virginia",2021,perc_income_min_price_100,2.342454899,percent,NA
51650010304,tract,2020,"Census Tract 103.04, Hampton city, Virginia",2021,perc_income_med_price_25,1.367626353,percent,NA
51650010304,tract,2020,"Census Tract 103.04, Hampton city, Virginia",2021,perc_income_min_price_25,0.482587532,percent,NA
51650010304,tract,2020,"Census Tract 103.04, Hampton city, Virginia",2021,perc_income_med_price_100,2.413581323,percent,NA
51650010304,tract,2020,"Census Tract 103.04, Hampton city, Virginia",2021,perc_income_min_price_100_plus,0.643503681,percent,NA
51650010304,tract,2020,"Census Tract 103.04, Hampton city, Virginia",2021,perc_income_min_price_100,0.96533598,percent,NA
51041101003,tract,2020,"Census Tract 1010.03, Chesterfield County, Virginia",2021,perc_income_med_price_25,0.732230551,percent,NA
51041101003,tract,2020,"Census Tract 1010.03, Chesterfield County, Virginia",2021,perc_income_min_price_25,0.258378565,percent,NA
51041101003,tract,2020,"Census Tract 1010.03, Chesterfield County, Virginia",2021,perc_income_med_price_100,0.344533471,percent,NA
51041101003,tract,2020,"Census Tract 1010.03, Chesterfield County, Virginia",2021,perc_income_min_price_100_plus,0.344533471,percent,NA
51041101003,tract,2020,"Census Tract 1010.03, Chesterfield County, Virginia",2021,perc_income_min_price_100,0.344533471,percent,NA
51041101010,tract,2020,"Census Tract 1010.10, Chesterfield County, Virginia",2021,perc_income_med_price_25,1.002950201,percent,NA
51041101010,tract,2020,"Census Tract 1010.10, Chesterfield County, Virginia",2021,perc_income_min_price_25,0.353906066,percent,NA
51041101010,tract,2020,"Census Tract 1010.10, Chesterfield County, Virginia",2021,perc_income_med_price_100,0.47191409,percent,NA
51041101010,tract,2020,"Census Tract 1010.10, Chesterfield County, Virginia",2021,perc_income_min_price_100_plus,0.47191409,percent,NA
51041101010,tract,2020,"Census Tract 1010.10, Chesterfield County, Virginia",2021,perc_income_min_price_100,0.47191409,percent,NA
51165010800,tract,2020,"Census Tract 108, Rockingham County, Virginia",2021,perc_income_med_price_25,2.070822335,percent,NA
51165010800,tract,2020,"Census Tract 108, Rockingham County, Virginia",2021,perc_income_min_price_25,0.730720812,percent,NA
51165010800,tract,2020,"Census Tract 108, Rockingham County, Virginia",2021,perc_income_med_price_100,0.974375635,percent,NA
51165010800,tract,2020,"Census Tract 108, Rockingham County, Virginia",2021,perc_income_min_price_100_plus,0.974375635,percent,NA
51165010800,tract,2020,"Census Tract 108, Rockingham County, Virginia",2021,perc_income_min_price_100,0.974375635,percent,NA
51165011800,tract,2020,"Census Tract 118, Rockingham County, Virginia",2021,perc_income_med_price_25,1.271417174,percent,NA
51165011800,tract,2020,"Census Tract 118, Rockingham County, Virginia",2021,perc_income_min_price_25,0.448638676,percent,NA
51165011800,tract,2020,"Census Tract 118, Rockingham County, Virginia",2021,perc_income_med_price_100,0.598234766,percent,NA
51165011800,tract,2020,"Census Tract 118, Rockingham County, Virginia",2021,perc_income_min_price_100_plus,0.598234766,percent,NA
51165011800,tract,2020,"Census Tract 118, Rockingham County, Virginia",2021,perc_income_min_price_100,0.598234766,percent,NA
51165012000,tract,2020,"Census Tract 120, Rockingham County, Virginia",2021,perc_income_med_price_25,1.892908183,percent,NA
51165012000,tract,2020,"Census Tract 120, Rockingham County, Virginia",2021,perc_income_min_price_25,0.667941127,percent,NA
51165012000,tract,2020,"Census Tract 120, Rockingham County, Virginia",2021,perc_income_med_price_100,0.89066241,percent,NA
51165012000,tract,2020,"Census Tract 120, Rockingham County, Virginia",2021,perc_income_min_price_100_plus,0.89066241,percent,NA
51165012000,tract,2020,"Census Tract 120, Rockingham County, Virginia",2021,perc_income_min_price_100,0.89066241,percent,NA
51085321002,tract,2020,"Census Tract 3210.02, Hanover County, Virginia",2021,perc_income_med_price_25,1.053497092,percent,NA
51085321002,tract,2020,"Census Tract 3210.02, Hanover County, Virginia",2021,perc_income_min_price_25,0.371742297,percent,NA
51085321002,tract,2020,"Census Tract 3210.02, Hanover County, Virginia",2021,perc_income_med_price_100,0.495697714,percent,NA
51085321002,tract,2020,"Census Tract 3210.02, Hanover County, Virginia",2021,perc_income_min_price_100_plus,0.495697714,percent,NA
51085321002,tract,2020,"Census Tract 3210.02, Hanover County, Virginia",2021,perc_income_min_price_100,0.495697714,percent,NA
51193010400,tract,2020,"Census Tract 104, Westmoreland County, Virginia",2021,perc_income_med_price_25,2.068889971,percent,NA
51193010400,tract,2020,"Census Tract 104, Westmoreland County, Virginia",2021,perc_income_min_price_25,0.730038948,percent,NA
51193010400,tract,2020,"Census Tract 104, Westmoreland County, Virginia",2021,perc_income_med_price_100,1.460321324,percent,NA
51193010400,tract,2020,"Census Tract 104, Westmoreland County, Virginia",2021,perc_income_min_price_100_plus,0.973466407,percent,NA
51193010400,tract,2020,"Census Tract 104, Westmoreland County, Virginia",2021,perc_income_min_price_100,0.973466407,percent,NA
51700032006,tract,2020,"Census Tract 320.06, Newport News city, Virginia",2021,perc_income_med_price_25,3.209491141,percent,NA
51700032006,tract,2020,"Census Tract 320.06, Newport News city, Virginia",2021,perc_income_min_price_25,1.132517229,percent,NA
51700032006,tract,2020,"Census Tract 320.06, Newport News city, Virginia",2021,perc_income_med_price_100,5.664096674,percent,NA
51700032006,tract,2020,"Census Tract 320.06, Newport News city, Virginia",2021,perc_income_min_price_100_plus,1.51014885,percent,NA
51700032006,tract,2020,"Census Tract 320.06, Newport News city, Virginia",2021,perc_income_min_price_100,2.265412091,percent,NA
51059491000,tract,2020,"Census Tract 4910, Fairfax County, Virginia",2021,perc_income_med_price_25,0.561347368,percent,NA
51059491000,tract,2020,"Census Tract 4910, Fairfax County, Virginia",2021,perc_income_min_price_25,0.168364912,percent,NA
51059491000,tract,2020,"Census Tract 4910, Fairfax County, Virginia",2021,perc_income_med_price_100,0.842049123,percent,NA
51059491000,tract,2020,"Census Tract 4910, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.224505263,percent,NA
51059491000,tract,2020,"Census Tract 4910, Fairfax County, Virginia",2021,perc_income_min_price_100,0.336785965,percent,NA
51059492201,tract,2020,"Census Tract 4922.01, Fairfax County, Virginia",2021,perc_income_med_price_25,0.556210714,percent,NA
51059492201,tract,2020,"Census Tract 4922.01, Fairfax County, Virginia",2021,perc_income_min_price_25,0.166824275,percent,NA
51059492201,tract,2020,"Census Tract 4922.01, Fairfax County, Virginia",2021,perc_income_med_price_100,0.834343884,percent,NA
51059492201,tract,2020,"Census Tract 4922.01, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.222450909,percent,NA
51059492201,tract,2020,"Census Tract 4922.01, Fairfax County, Virginia",2021,perc_income_min_price_100,0.333704178,percent,NA
51670820300,tract,2020,"Census Tract 8203, Hopewell city, Virginia",2021,perc_income_med_price_25,1.53168677,percent,NA
51670820300,tract,2020,"Census Tract 8203, Hopewell city, Virginia",2021,perc_income_min_price_25,1.148765078,percent,NA
51670820300,tract,2020,"Census Tract 8203, Hopewell city, Virginia",2021,perc_income_med_price_100,1.53168677,percent,NA
51670820300,tract,2020,"Census Tract 8203, Hopewell city, Virginia",2021,perc_income_min_price_100_plus,1.148765078,percent,NA
51670820300,tract,2020,"Census Tract 8203, Hopewell city, Virginia",2021,perc_income_min_price_100,1.148765078,percent,NA
51810046002,tract,2020,"Census Tract 460.02, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.093447122,percent,NA
51810046002,tract,2020,"Census Tract 460.02, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.385839266,percent,NA
51810046002,tract,2020,"Census Tract 460.02, Virginia Beach city, Virginia",2021,perc_income_med_price_100,1.929710953,percent,NA
51810046002,tract,2020,"Census Tract 460.02, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.51449524,percent,NA
51810046002,tract,2020,"Census Tract 460.02, Virginia Beach city, Virginia",2021,perc_income_min_price_100,0.771807188,percent,NA
51153901228,tract,2020,"Census Tract 9012.28, Prince William County, Virginia",2021,perc_income_med_price_25,0.812006369,percent,NA
51153901228,tract,2020,"Census Tract 9012.28, Prince William County, Virginia",2021,perc_income_min_price_25,0.286528662,percent,NA
51153901228,tract,2020,"Census Tract 9012.28, Prince William County, Virginia",2021,perc_income_med_price_100,0.382070064,percent,NA
51153901228,tract,2020,"Census Tract 9012.28, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.382070064,percent,NA
51153901228,tract,2020,"Census Tract 9012.28, Prince William County, Virginia",2021,perc_income_min_price_100,0.382070064,percent,NA
51153901230,tract,2020,"Census Tract 9012.30, Prince William County, Virginia",2021,perc_income_med_price_25,0.805414284,percent,NA
51153901230,tract,2020,"Census Tract 9012.30, Prince William County, Virginia",2021,perc_income_min_price_25,0.284202546,percent,NA
51153901230,tract,2020,"Census Tract 9012.30, Prince William County, Virginia",2021,perc_income_med_price_100,0.378968317,percent,NA
51153901230,tract,2020,"Census Tract 9012.30, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.378968317,percent,NA
51153901230,tract,2020,"Census Tract 9012.30, Prince William County, Virginia",2021,perc_income_min_price_100,0.378968317,percent,NA
51153901507,tract,2020,"Census Tract 9015.07, Prince William County, Virginia",2021,perc_income_med_price_25,0.814652693,percent,NA
51153901507,tract,2020,"Census Tract 9015.07, Prince William County, Virginia",2021,perc_income_min_price_25,0.287462458,percent,NA
51153901507,tract,2020,"Census Tract 9015.07, Prince William County, Virginia",2021,perc_income_med_price_100,0.383315228,percent,NA
51153901507,tract,2020,"Census Tract 9015.07, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.383315228,percent,NA
51153901507,tract,2020,"Census Tract 9015.07, Prince William County, Virginia",2021,perc_income_min_price_100,0.383315228,percent,NA
51740212702,tract,2020,"Census Tract 2127.02, Portsmouth city, Virginia",2021,perc_income_med_price_25,1.815508402,percent,NA
51740212702,tract,2020,"Census Tract 2127.02, Portsmouth city, Virginia",2021,perc_income_min_price_25,0.747436628,percent,NA
51740212702,tract,2020,"Census Tract 2127.02, Portsmouth city, Virginia",2021,perc_income_med_price_100,2.242737112,percent,NA
51740212702,tract,2020,"Census Tract 2127.02, Portsmouth city, Virginia",2021,perc_income_min_price_100_plus,0.961050983,percent,NA
51740212702,tract,2020,"Census Tract 2127.02, Portsmouth city, Virginia",2021,perc_income_min_price_100,1.174665338,percent,NA
51510200600,tract,2020,"Census Tract 2006, Alexandria city, Virginia",2021,perc_income_med_price_25,1.00930251,percent,NA
51510200600,tract,2020,"Census Tract 2006, Alexandria city, Virginia",2021,perc_income_min_price_25,0.356147573,percent,NA
51510200600,tract,2020,"Census Tract 2006, Alexandria city, Virginia",2021,perc_income_med_price_100,0.474903016,percent,NA
51510200600,tract,2020,"Census Tract 2006, Alexandria city, Virginia",2021,perc_income_min_price_100_plus,0.474903016,percent,NA
51510200600,tract,2020,"Census Tract 2006, Alexandria city, Virginia",2021,perc_income_min_price_100,0.474903016,percent,NA
51197050402,tract,2020,"Census Tract 504.02, Wythe County, Virginia",2021,perc_income_med_price_25,1.764413793,percent,NA
51197050402,tract,2020,"Census Tract 504.02, Wythe County, Virginia",2021,perc_income_min_price_25,0.662068966,percent,NA
51197050402,tract,2020,"Census Tract 504.02, Wythe County, Virginia",2021,perc_income_med_price_100,1.103448276,percent,NA
51197050402,tract,2020,"Census Tract 504.02, Wythe County, Virginia",2021,perc_income_min_price_100_plus,0.662068966,percent,NA
51197050402,tract,2020,"Census Tract 504.02, Wythe County, Virginia",2021,perc_income_min_price_100,0.662068966,percent,NA
51191010200,tract,2020,"Census Tract 102, Washington County, Virginia",2021,perc_income_med_price_25,1.489517471,percent,NA
51191010200,tract,2020,"Census Tract 102, Washington County, Virginia",2021,perc_income_min_price_25,0.532445923,percent,NA
51191010200,tract,2020,"Census Tract 102, Washington County, Virginia",2021,perc_income_med_price_100,1.331114809,percent,NA
51191010200,tract,2020,"Census Tract 102, Washington County, Virginia",2021,perc_income_min_price_100_plus,1.064891847,percent,NA
51191010200,tract,2020,"Census Tract 102, Washington County, Virginia",2021,perc_income_min_price_100,1.064891847,percent,NA
51191010800,tract,2020,"Census Tract 108, Washington County, Virginia",2021,perc_income_med_price_25,1.396393586,percent,NA
51191010800,tract,2020,"Census Tract 108, Washington County, Virginia",2021,perc_income_min_price_25,0.748611718,percent,NA
51191010800,tract,2020,"Census Tract 108, Washington County, Virginia",2021,perc_income_med_price_100,1.247894179,percent,NA
51191010800,tract,2020,"Census Tract 108, Washington County, Virginia",2021,perc_income_min_price_100_plus,1.123104761,percent,NA
51191010800,tract,2020,"Census Tract 108, Washington County, Virginia",2021,perc_income_min_price_100,1.123104761,percent,NA
51133020100,tract,2020,"Census Tract 201, Northumberland County, Virginia",2021,perc_income_med_price_25,1.838287115,percent,NA
51133020100,tract,2020,"Census Tract 201, Northumberland County, Virginia",2021,perc_income_min_price_25,0.804121342,percent,NA
51133020100,tract,2020,"Census Tract 201, Northumberland County, Virginia",2021,perc_income_med_price_100,5.170828865,percent,NA
51133020100,tract,2020,"Census Tract 201, Northumberland County, Virginia",2021,perc_income_min_price_100_plus,0.91902865,percent,NA
51133020100,tract,2020,"Census Tract 201, Northumberland County, Virginia",2021,perc_income_min_price_100,0.91902865,percent,NA
51153901225,tract,2020,"Census Tract 9012.25, Prince William County, Virginia",2021,perc_income_med_price_25,0.891698361,percent,NA
51153901225,tract,2020,"Census Tract 9012.25, Prince William County, Virginia",2021,perc_income_min_price_25,0.31464918,percent,NA
51153901225,tract,2020,"Census Tract 9012.25, Prince William County, Virginia",2021,perc_income_med_price_100,0.419567213,percent,NA
51153901225,tract,2020,"Census Tract 9012.25, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.419567213,percent,NA
51153901225,tract,2020,"Census Tract 9012.25, Prince William County, Virginia",2021,perc_income_min_price_100,0.419567213,percent,NA
51117930600,tract,2020,"Census Tract 9306, Mecklenburg County, Virginia",2021,perc_income_med_price_25,1.886408301,percent,NA
51117930600,tract,2020,"Census Tract 9306, Mecklenburg County, Virginia",2021,perc_income_min_price_25,0.943086235,percent,NA
51117930600,tract,2020,"Census Tract 9306, Mecklenburg County, Virginia",2021,perc_income_med_price_100,0.943086235,percent,NA
51117930600,tract,2020,"Census Tract 9306, Mecklenburg County, Virginia",2021,perc_income_min_price_100_plus,0.943086235,percent,NA
51117930600,tract,2020,"Census Tract 9306, Mecklenburg County, Virginia",2021,perc_income_min_price_100,0.943086235,percent,NA
51059482501,tract,2020,"Census Tract 4825.01, Fairfax County, Virginia",2021,perc_income_med_price_25,1.025634889,percent,NA
51059482501,tract,2020,"Census Tract 4825.01, Fairfax County, Virginia",2021,perc_income_min_price_25,0.307618665,percent,NA
51059482501,tract,2020,"Census Tract 4825.01, Fairfax County, Virginia",2021,perc_income_med_price_100,1.53850362,percent,NA
51059482501,tract,2020,"Census Tract 4825.01, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.410192411,percent,NA
51059482501,tract,2020,"Census Tract 4825.01, Fairfax County, Virginia",2021,perc_income_min_price_100,0.615339904,percent,NA
51005080201,tract,2020,"Census Tract 802.01, Alleghany County, Virginia",2021,perc_income_med_price_25,1.478094669,percent,NA
51005080201,tract,2020,"Census Tract 802.01, Alleghany County, Virginia",2021,perc_income_min_price_25,0.716559654,percent,NA
51005080201,tract,2020,"Census Tract 802.01, Alleghany County, Virginia",2021,perc_income_med_price_100,3.045960878,percent,NA
51005080201,tract,2020,"Census Tract 802.01, Alleghany County, Virginia",2021,perc_income_min_price_100_plus,0.895923548,percent,NA
51005080201,tract,2020,"Census Tract 802.01, Alleghany County, Virginia",2021,perc_income_min_price_100,3.045960878,percent,NA
51059440100,tract,2020,"Census Tract 4401, Fairfax County, Virginia",2021,perc_income_med_price_25,0.696159715,percent,NA
51059440100,tract,2020,"Census Tract 4401, Fairfax County, Virginia",2021,perc_income_min_price_25,0.208799178,percent,NA
51059440100,tract,2020,"Census Tract 4401, Fairfax County, Virginia",2021,perc_income_med_price_100,1.044274384,percent,NA
51059440100,tract,2020,"Census Tract 4401, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.278422112,percent,NA
51059440100,tract,2020,"Census Tract 4401, Fairfax County, Virginia",2021,perc_income_min_price_100,0.41766798,percent,NA
51550021301,tract,2020,"Census Tract 213.01, Chesapeake city, Virginia",2021,perc_income_med_price_25,1.145816715,percent,NA
51550021301,tract,2020,"Census Tract 213.01, Chesapeake city, Virginia",2021,perc_income_min_price_25,0.404318664,percent,NA
51550021301,tract,2020,"Census Tract 213.01, Chesapeake city, Virginia",2021,perc_income_med_price_100,2.022132593,percent,NA
51550021301,tract,2020,"Census Tract 213.01, Chesapeake city, Virginia",2021,perc_income_min_price_100_plus,0.673954319,percent,NA
51550021301,tract,2020,"Census Tract 213.01, Chesapeake city, Virginia",2021,perc_income_min_price_100,0.808772147,percent,NA
51121020800,tract,2020,"Census Tract 208, Montgomery County, Virginia",2021,perc_income_med_price_25,1.988923125,percent,NA
51121020800,tract,2020,"Census Tract 208, Montgomery County, Virginia",2021,perc_income_min_price_25,0.701821444,percent,NA
51121020800,tract,2020,"Census Tract 208, Montgomery County, Virginia",2021,perc_income_med_price_100,3.978080268,percent,NA
51121020800,tract,2020,"Census Tract 208, Montgomery County, Virginia",2021,perc_income_min_price_100_plus,0.935839931,percent,NA
51121020800,tract,2020,"Census Tract 208, Montgomery County, Virginia",2021,perc_income_min_price_100,3.978080268,percent,NA
51700031601,tract,2020,"Census Tract 316.01, Newport News city, Virginia",2021,perc_income_med_price_25,1.569915646,percent,NA
51700031601,tract,2020,"Census Tract 316.01, Newport News city, Virginia",2021,perc_income_min_price_25,0.553968352,percent,NA
51700031601,tract,2020,"Census Tract 316.01, Newport News city, Virginia",2021,perc_income_med_price_100,2.770580629,percent,NA
51700031601,tract,2020,"Census Tract 316.01, Newport News city, Virginia",2021,perc_income_min_price_100_plus,0.738686041,percent,NA
51700031601,tract,2020,"Census Tract 316.01, Newport News city, Virginia",2021,perc_income_min_price_100,1.108121421,percent,NA
