"ID","year","population","population_error","doctors","obesity","physician_access","health_score"
"51139","2013",23975,5777,45,-1.3466906,-0.106483872682564,-0.390366426643115
"51139","2014",23905,6021,46,-1.2582606,-0.174043206453045,-0.309251364428825
"51139","2015",23843,5825,44,-1.3635002,-0.225728442513248,-0.726633862771614
"51139","2016",23759,5949,50,-1.2746344,-0.129170332165142,-0.260869639683288
"51139","2017",23694,6267,42,0,-0.107657634975631,-0.0800721076324122
"51139","2018",23749,6361,40,0,0.00206,0.205052307559429
"51139","2019",23788,6474,46,0,0.00134,0.350233116979427
"51141","2009",11687,3420,13,-0.83474725,-0.0165982601604952,0.0899785684006047
"51141","2010",18643,5316,17,-0.73511775,0.0844176636732907,0.362232426940403
"51141","2011",18573,5437,17,-1.377605,0.127859626955221,-0.0812261978988848
"51141","2012",18513,5234,16,-1.635686,-0.16751088780297,-0.362673162529331
"51141","2013",18445,4702,14,-1.637809,-0.0945847331172575,-0.515572436422729
"51141","2014",18365,4573,15,-1.2997665,-0.211983730746899,-0.172808449430712
"51141","2015",18264,4903,18,-1.0917265,-0.305356818525501,0.085585347693435
"51141","2016",18180,4800,18,-0.83197575,-0.291268007078003,0.247205795460754
"51141","2017",17958,4662,14,0,-0.284113053405822,-0.237554558407256
"51141","2018",17859,4912,14,0,0.001725,0.204743049884263
"51141","2019",17748,4613,16,0,0.000925,0.380089616309451
"51143","2009",44419,9137,31,-0.823887125,-0.0753652449389887,-0.0132368979480381
"51143","2010",63147,13053,31,-0.8332885625,-0.0615789288571318,-0.210474894012948
"51143","2011",63194,12157,29,-0.9529463125,-0.241872048045357,-0.643960224994882
"51143","2012",63318,12226,31,-0.12169925,-0.166154402401816,0.199485840489932
"51143","2013",63077,12031,30,-0.226235125,-0.210826742108878,0.0152176415335203
"51143","2014",62955,12437,31,-0.192852875,-0.233066185886615,-0.0907638152492777
"51143","2015",62794,12499,29,-0.2177653125,-0.219896941457813,-0.133290208014452
"51143","2016",62392,12439,32,-0.211914625,-0.1418428891002,0.179932403818137
"51143","2017",61970,12570,32,0,-0.0946052744125655,0.0908434340805788
"51143","2018",61676,12920,32,0,0.0023875,0.280589751090479
"51143","2019",61256,12768,31,0,0.0019125,0.32565696920695
"51145","2009",27334,4638,28,-0.9595106,-0.411664162982305,-0.147404905947797
"51145","2010",27758,5107,30,-0.9187602,-0.276592032919307,-0.0472326169725438
"51145","2011",27907,4461,28,-0.573727,-0.192166028255181,0.22851442740815
"51145","2012",28003,4163,29,-0.7579256,-0.224590630319861,-0.170843803397509
"51145","2013",28108,4768,27,-0.713114,-0.362004368301722,-0.351671376689099
"51145","2014",28193,4766,28,-0.8738262,-0.202084567690406,-0.19540170980307
"51145","2015",28207,4701,27,-0.5206362,-0.140814645663078,0.151681644849745
"51145","2016",28286,4841,29,-0.536622,-0.210051790578658,0.121800078654125
"51145","2017",28364,5073,30,0,-0.117798658411896,0.132911499352529
"51145","2018",28574,4962,27,0,0.0031,0.0737688581687148
"51145","2019",28815,5035,29,0,0.00096,0.203877904376755
"51147","2009",0,0,53,-0.55594,-0.000398428680694062,-0.259227481835615
"51147","2010",22723,5876,54,-1.1578968,0.208559954230843,-0.466778016502802
"51147","2011",23050,6153,59,-1.1709014,0.229247374361834,-0.341747792593627
"51147","2012",23017,5553,70,-0.5599448,0.302577677592333,0.427861562993827
"51147","2013",23166,5386,59,-0.3040332,0.190245202868786,0.287718921743193
"51147","2014",23140,5290,57,-0.2014616,0.150941021262369,0.303804674688125
"51147","2015",23022,5059,61,-0.15706,0.180551555351202,0.384607367264533
"51147","2016",23077,5447,56,-0.0673402,-0.00643249033889987,0.0329469409026636
"51147","2017",22903,6356,49,0,0.0627497184699899,-0.0793136388201787
"51147","2018",22956,5493,60,0,0.00098,-0.0932315599836648
"51147","2019",22905,5798,56,0,0.002,-0.196640977856453
"51149","2009",15352,2722,237,-0.318805571428571,0.123437773763365,0.360591253572567
"51149","2010",35129,7954,40,0.117837,0.395490688768066,-0.0773694419176923
"51149","2011",35520,8733,112,-0.523616,0.240923199692261,-0.2115702596717
"51149","2012",36013,7921,126,-0.400935857142857,-0.231381075523227,-0.374270635066156
"51149","2013",36462,7979,55,-0.0763132857142857,-0.114360745791349,-0.137186040223175
"51149","2014",36792,8221,42,0.410275,-0.335419817509013,-0.133699037328887
"51149","2015",37380,7621,65,0.389561714285714,-0.152432415307863,0.32810069090174
"51149","2016",37664,7570,83,0.216787428571429,-0.060672840482804,0.0843620182988307
"51149","2017",37704,7318,78,0,0.00253979777622335,0.224234644468232
"51149","2018",37894,7387,76,0,0.00304285714285714,-0.0334111959411535
"51149","2019",38114,7400,53,0,0.00121428571428571,-0.0297819970926066
"51153","2009",123171,24283,798,-0.0602255421686747,0.0226039287710632,0.105582092950319
"51153","2010",379415,87378,612,0.486831578313253,0.131632128495701,0.418112004178486
"51153","2011",391439,94656,606,0.777488518072289,0.0756170265414804,0.419150066924005
"51153","2012",404011,93733,842,-0.672068,-0.0428769051831054,0.0329943615176129
"51153","2013",416668,94834,766,-0.895473614457831,-0.0281488942680546,-0.029888073339891
"51153","2014",428772,95067,607,-1.05092960240964,-0.0604698706778875,-0.163743140485106
"51153","2015",437271,92923,611,-0.73456934939759,-0.0896253644198268,-0.254831190344891
"51153","2016",443630,90421,780,-0.718812397590361,-0.109711499805922,-0.211457509283331
"51153","2017",450763,93125,823,0,-0.0112408987607968,-0.0998911637624726
"51153","2018",456749,95242,681,0,0.00242650602409639,-0.0839029864384831
"51153","2019",461423,96039,597,0,0.00146506024096386,-0.132124461916247
"51155","2009",26598,6496,40,-0.513082,-0.0093719061832443,0.495122904588537
"51155","2010",34963,8732,38,-0.4852813,-0.0354772174383085,0.138078427721457
"51155","2011",34900,8795,40,-0.8318561,-0.140700698699033,-0.213874146216184
"51155","2012",34869,8695,38,-0.8668515,-0.192336112885652,-0.335446363305024
"51155","2013",34768,8217,39,-0.7526133,-0.222120707804624,-0.244524141473919
"51155","2014",34630,7744,39,-0.7109125,-0.243610153293041,-0.133770104838735
"51155","2015",34528,7914,39,-0.7417853,-0.178305356591752,-0.10166986919253
"51155","2016",34417,8000,39,-0.8683363,-0.14067304990049,-0.23131320637099
"51155","2017",34330,8223,40,0,-0.0925898468811619,-0.0128581477098743
"51155","2018",34234,8682,38,0,0.00258,0.308884664103486
"51155","2019",34182,8676,39,0,0.0018,0.331369982693777
"51157","2009",0,0,7,-0.55594,-0.000398428680694062,0.352194728559731
"51157","2010",7376,1339,7,-1.245546,0.0376081969268382,0.365161769636107
"51157","2011",7422,1403,6,-1.5336815,-0.12719229544267,-0.493719782978207
"51157","2012",7440,1374,6,-0.614402,-0.356363569750098,-0.735952510816904
"51157","2013",7448,1414,6,-0.483442,-0.30781021408361,-0.309207519411533
"51157","2014",7446,1416,8,-0.5486925,-0.233775062107211,-0.0210377216435741
"51157","2015",7431,1323,4,-0.3972365,-0.14340490667643,-0.0436808092955032
"51157","2016",7416,1153,3,-0.5220465,-0.0615066076493666,0.0605754683721554
"51157","2017",7359,1219,6,0,-0.0578329711766316,0.195033132776436
"51157","2018",7332,1334,7,0,0.0012,0.364308309984976
"51157","2019",7378,1267,7,0,0.00095,0.266324934816315
"51159","2009",0,0,3,-0.55594,-0.000398428680694062,-0.0215882787150842
"51159","2010",9328,2322,5,-1.556638,-0.357177519244157,-0.516236777490439
"51159","2011",9310,1741,5,-1.413165,-0.736822297791553,-1.11746246771157
"51159","2012",9234,1697,4,0.4896045,-0.407498099060036,0.32612680509677
"51159","2013",9140,2130,4,0.5037375,-0.416695509135739,0.339893498529721
"51159","2014",9072,2510,4,-0.0234445,-0.590014792288592,-0.22014580672543
"51159","2015",8989,1667,4,0.178149,-0.181001266827166,0.553241230438522
"51159","2016",8868,1720,4,-0.1783875,-0.280276379593685,0.107352924395008
"51159","2017",8873,1990,4,0,-0.316729066493276,-0.11124570833766
"51159","2018",8878,1932,4,0,5e-04,0.350684839664869
"51159","2019",8884,2078,4,0,0.00145,0.309379740855298
"51161","2009",64240,12160,179,-0.297685277777778,-0.0497615802131297,0.530819523515138
"51161","2010",91583,15653,156,-0.304856166666667,-0.203188586544684,0.149873902924344
"51161","2011",92023,16856,176,-0.762121277777778,-0.357588089453371,-0.263994016700083
"51161","2012",92432,17032,151,-1.3894685,0.047730678807199,-0.282145025247812
"51161","2013",92824,16735,164,-1.22763583333333,0.0456899136626443,-0.0126000846332544
"51161","2014",93194,17147,196,-1.18351055555556,-0.0350698492135573,-0.135943853089951
"51161","2015",93633,17126,167,-1.23907744444444,-0.00155302505385418,-0.257409026104422
"51161","2016",93655,17042,120,-1.22488555555556,0.0248587456700258,-0.189548876929766
"51161","2017",93419,16897,211,0,0.042502703172706,0.249788231392022
"51161","2018",93583,17047,141,0,0.00303333333333333,0.0529103727995957
"51161","2019",93823,17801,165,0,0.00424444444444444,0.158248852074188
"51163","2009",0,0,27,-0.55594,-0.000398428680694062,0.746386249359122
"51163","2010",22217,5512,29,-1.2846645,0.0579275551566505,0.486912474176629
"51163","2011",22304,5514,27,-1.72200275,-0.137107939163758,-0.458380211322947
"51163","2012",22357,5597,29,-0.86433725,-0.0665167256878581,0.2668032402872
"51163","2013",22345,5272,27,-0.94299275,-0.188014278266444,-0.238131049581866
"51163","2014",22367,5240,31,-1.2833975,-0.355880334404067,-0.435965344112388
"51163","2015",22444,5563,29,-1.3169065,-0.267160689838811,-0.4905692662543
"51163","2016",22450,5627,31,-1.27197125,-0.237712151007081,-0.330588468060592
"51163","2017",22440,5830,31,0,-0.142108057143023,-0.0675277944092274
"51163","2018",22509,6169,28,0,0.002575,0.222693289307837
"51163","2019",22570,6016,29,0,0.00165,0.298366880610532
"51165","2009",73570,12767,138,0.0568006315789474,0.345581108039247,0.981956286001744
"51165","2010",74922,13249,108,-0.205848894736842,0.28108768730402,0.609176725730369
"51165","2011",75633,13298,121,-0.383354157894737,0.221011651400009,0.547135872173068
"51165","2012",76353,13393,113,-1.00626757894737,-0.135117281732505,-0.276329797319089
"51165","2013",76885,12952,114,-0.913762842105263,-0.21231110061781,-0.42325447461189
"51165","2014",77345,12896,131,-0.943554736842105,-0.180592177129719,-0.329359677957463
"51165","2015",77785,12953,120,-0.951977105263158,-0.191575555307461,-0.521456620348852
"51165","2016",78427,13090,120,-0.984118105263158,-0.179362416959849,-0.514334700564364
"51165","2017",78653,13399,135,0,0.0388626752705106,0.0426670271356466
"51165","2018",79444,13701,116,0,0.00247894736842105,-0.0397732333142789
"51165","2019",80284,13756,121,0,0.00177894736842105,-0.0764274069248906
"51167","2009",0,0,44,-0.55594,-0.000398428680694062,0.503591655839986
"51167","2010",28842,9156,49,-0.249559857142857,-0.242685408069632,0.411990212209483
"51167","2011",28870,8671,47,-0.493823571428571,-0.309500092224062,-0.0371055826175882
"51167","2012",28773,8859,45,-1.54883414285714,-0.0519262728410929,-0.409531645915298
"51167","2013",28646,8409,53,-1.47393128571429,-0.0435016519666119,-0.0586638774675246
"51167","2014",28444,8458,42,-1.40597257142857,-0.163517374004245,-0.29918512770768
"51167","2015",28245,8501,52,-1.384006,-0.252482592323372,-0.350307876348313
"51167","2016",27973,8410,38,-1.43812785714286,-0.174890250959272,-0.320142997557817
"51167","2017",27725,8134,46,0,-0.127734350346814,-0.0370128960064899
"51167","2018",27408,8137,45,0,0.00248571428571429,0.280633363114767
"51167","2019",27141,8436,44,0,0.00162857142857143,0.315734772456475
"51169","2009",22771,6093,20,-0.0711455,0.138380651031744,0.402280802135934
"51169","2010",23234,6286,26,0.131531166666667,-0.105997962686627,0.313897628184689
"51169","2011",23210,6156,27,0.3105025,-0.122915132210638,0.536732824457039
"51169","2012",23061,5634,25,-0.937230333333333,-0.0730558342633713,-0.459977374292183
"51169","2013",22940,5118,29,-0.8988255,-0.0794862563312023,-0.308455694793071
"51169","2014",22781,5035,26,-0.892418333333333,-0.0972306574652135,-0.210163720682618
"51169","2015",22570,4701,28,-0.958851666666667,-0.0998227430655507,-0.315763602018466
"51169","2016",22378,4890,28,-1.00162,-0.103257130651807,-0.306725534027844
"51169","2017",22290,5383,26,0,-0.136514779031779,-0.163896811392306
"51169","2018",22009,5224,28,0,0.0017,0.363606475805857
"51169","2019",21902,4952,27,0,0.0014,0.148465006622969
"51171","2009",34340,6779,45,-0.171638666666667,0.00248957504798063,0.57523885662626
"51171","2010",41468,8642,43,0.00481733333333334,-0.0308517707376891,0.661330366739484
"51171","2011",41807,8073,41,-0.0395501111111111,-0.174446274712656,0.329379609082104
"51171","2012",42076,7746,41,-1.04407633333333,-0.0997349341655665,-0.218738572364379
"51171","2013",42270,7942,42,-1.22751944444444,-0.075848247014557,-0.382761868797301
"51171","2014",42545,8068,38,-1.01417688888889,-0.161689496694956,-0.352819348105003
"51171","2015",42724,8024,42,-1.01075066666667,-0.143799929323689,-0.384992468225207
"51171","2016",42857,7898,46,-1.04714922222222,-0.2217893346069,-0.401710861753275
"51171","2017",42854,8148,46,0,-0.0900202950973051,0.0739035268435508
"51171","2018",43045,8024,38,0,0.0011,-0.016059621306493
"51171","2019",43224,7832,43,0,0.00108888888888889,0.117230381260262
"51173","2009",0,0,56,-0.55594,-0.000398428680694062,0.367126559708224
"51173","2010",32383,8107,57,-0.116463666666667,-0.0456766440099971,0.229084411165134
"51173","2011",32268,7907,53,-0.473646333333333,0.0823825071000431,0.086970774422421
"51173","2012",32103,7690,53,-0.805388222222222,-0.0716027059117929,-0.319644663551197
"51173","2013",31979,7420,54,-0.787103,-0.0939099628478332,-0.293461660126299
"51173","2014",31876,7091,54,-0.915623333333333,-0.118264761263225,-0.31925822402425
"51173","2015",31734,7320,53,-0.837032111111111,-0.0582445182432517,-0.0866911743483223
"51173","2016",31513,6739,58,-0.883058666666667,0.0148992757229085,0.0305224856451248
"51173","2017",31298,6634,55,0,-0.0420859167500423,-0.0936291416409298
"51173","2018",31059,6754,53,0,0.00235555555555556,0.206285116369021
"51173","2019",30767,7252,55,0,0.00194444444444444,0.192695516381074
"51175","2009",18177,3128,8,-0.413374,-0.481669914808303,-0.585586642422421
"51175","2010",18493,3220,8,-0.606985,-0.377282013686976,-0.61818697084132
"51175","2011",18573,3591,8,-0.6253892,-0.122540495699197,-0.659211113082765
"51175","2012",18576,3414,8,0.339595,-0.0822454041331403,0.406718302345085
"51175","2013",18444,3108,8,0.3481004,-0.112754336283108,0.357473615346028
"51175","2014",18364,3009,8,0.0948906,-0.159756203911182,0.214328512098514
"51175","2015",18410,3010,8,0.1148046,-0.211582996358111,0.0519986418421264
"51175","2016",18291,2945,8,0.053633,-0.17994318173747,0.13379070737221
"51175","2017",18089,3000,8,0,-0.324490216249404,-0.137271910273751
"51175","2018",17939,3015,8,0,0.00086,0.368462925012655
"51175","2019",17880,3267,8,0,0.00106,0.467483932603638
"51177","2009",4099,267,186,-0.602419433333333,-0.00653748578727716,0.0706575027801404
"51177","2010",120212,25173,166,-0.8182096,-0.0330049097296313,-0.0875818142582526
"51177","2011",121508,26251,171,-0.8591659,-0.0705030098003559,-0.24032872002109
"51177","2012",122854,25876,173,-0.6851721,0.0797366203158005,0.0842928111292005
"51177","2013",124319,25232,172,-0.3978986,-0.00503731397274339,0.0438708377279092
"51177","2014",126200,24670,191,-0.361667033333333,0.0554958417225804,0.196893379162079
"51177","2015",127691,23360,198,-0.526142,-0.118228150113133,-0.114792342945513
"51177","2016",129181,21381,185,-0.282909466666667,-0.134233447415151,0.0794998138743158
"51177","2017",130159,21804,175,0,-0.321249971933906,-0.318457806528858
"51177","2018",131412,22023,196,0,0.00119333333333333,0.210258877710399
"51177","2019",132833,22736,182,0,0.00183,0.0756874613696698
"51179","2009",87365,14218,96,-0.257273148148148,0.0930067170984337,0.278972780836702
"51179","2010",124587,21815,96,-0.290103444444444,0.128126978292569,0.2972379855341
"51179","2011",127041,21349,95,-0.623803333333333,0.20797870563417,0.294583708944385
"51179","2012",129446,21786,117,-0.29407637037037,-0.0485221316964415,0.0379011834756423
"51179","2013",131885,22484,119,-0.298734222222222,-0.12013876599012,-0.0100676343732702
"51179","2014",134672,22627,107,-0.0860971481481482,-0.229564828268074,-0.195170701863604
"51179","2015",137145,23135,97,-0.196406777777778,-0.251959074563743,-0.295463971204196
"51179","2016",139548,23130,101,-0.509412185185185,-0.21055207897064,-0.333024518806867
"51179","2017",141159,22976,108,0,-0.139161264258946,-0.14828524322767
"51179","2018",144012,23531,101,0,0.00206296296296296,0.06387474299365
"51179","2019",146773,24037,104,0,0.00174444444444444,0.0094416676911282
"51181","2009",7026,1391,6,-1.4173765,0.172270099569899,-0.22300483019164
"51181","2010",7039,1733,5,-1.0376685,-0.109371133101784,-0.511900909331287
"51181","2011",7026,1633,6,-1.105602,0.136106062679785,-0.172883088535559
"51181","2012",6988,1572,5,0.513393,-0.130375700197254,0.026112902236426
"51181","2013",6922,1565,5,0.3513545,-0.141857043025989,0.0251640712313763
"51181","2014",6885,1493,6,0.334695,-0.216012382327541,0.0821724058343015
"51181","2015",6823,1535,5,0.228323,-0.209480894632359,-0.130262774951549
"51181","2016",6731,1558,6,0.233323,-0.0770570389143188,0.380362364847394
"51181","2017",6670,1549,6,0,-0.0611778028979823,0.141936415092703
"51181","2018",6600,1537,6,0,0.0021,0.350165031379555
"51181","2019",6523,1364,5,0,0.00095,0.0321384123882804
"51183","2009",8374,2164,11,-0.7183302,-0.195608638463398,-0.740323694863229
"51183","2010",12167,3156,12,-1.1448178,-0.291863537107196,-0.994949909151941
"51183","2011",12147,3460,13,-0.5546082,-0.270856342102451,-0.578492827302187
"51183","2012",12095,2970,12,0.8593118,-0.240763279980077,0.377641285249944
"51183","2013",12007,2399,12,0.8730122,-0.29345374193844,0.351738659692947
"51183","2014",11923,2165,13,0.5543126,-0.277141967048881,0.417707120948257
"51183","2015",11864,2186,13,0.614029,-0.317621239638918,0.429951811286708
"51183","2016",11733,2265,12,0.3116454,-0.284824792815341,0.293826424175195
"51183","2017",11595,2468,14,0,-0.47380591483418,-0.0786518255257247
"51183","2018",11486,2784,12,0,0.00162,0.26464153447794
"51183","2019",11377,2276,13,0,0.00068,0.256911421012091
"51185","2009",0,0,109,-0.55594,-0.000398428680694062,0.57018899279664
"51185","2010",44706,10562,111,-0.272384636363636,-0.22431677415763,0.35973808200398
"51185","2011",44807,10705,97,-0.516048818181818,-0.276352893093764,-0.206370203027456
"51185","2012",44846,10519,103,-1.09411809090909,-0.161465721662468,-0.490479597656036
"51185","2013",44664,10741,108,-1.04521636363636,-0.170002909926724,-0.290094975578249
"51185","2014",44331,10717,98,-0.986128909090909,-0.212999880421527,-0.364247551699862
"51185","2015",43870,10762,104,-1.05842209090909,-0.159242832699731,-0.279077382134915
"51185","2016",43367,10373,95,-1.12924981818182,-0.11901232066021,-0.231127781490156
"51185","2017",42689,10621,104,0,-0.0946696138560729,0.138611666016509
"51185","2018",42080,10528,107,0,0.00192727272727273,0.427796271211745
"51185","2019",41603,10570,105,0,0.00214545454545455,0.3650624795578
"51187","2009",27679,6382,79,-2.31480025,0.122795506082453,0.490582073249946
"51187","2010",37044,8261,93,-2.051316125,-0.068331142676656,0.465458497194115
"51187","2011",37323,8428,78,-0.26178075,-0.546442662508808,0.082599022715774
"51187","2012",37567,8662,72,-1.400061375,-0.0502592455569651,-0.222157266952315
"51187","2013",37836,9002,68,-1.147209125,-0.144483542650626,-0.145041258986904
"51187","2014",38142,8515,71,-1.07991025,-0.282585265897161,-0.237079934206251
"51187","2015",38481,8354,54,-1.13246425,-0.24588375906809,-0.375957341319182
"51187","2016",38807,8019,73,-0.93159975,-0.16835749875112,-0.148025983166293
"51187","2017",38991,8630,54,0,-0.270659573010299,-0.292246986616095
"51187","2018",39449,8423,87,0,0.0012,0.291296808654681
"51187","2019",39492,8712,74,0,0.0015125,0.0905723694325249
"51191","2009",33577,5558,118,-0.232068923076923,0.00437975604273458,0.489126239130125
"51191","2010",54322,10712,147,-0.139101076923077,-0.120001111741364,0.348682883951679
"51191","2011",54628,10355,138,-0.231155153846154,-0.213897561142422,0.259937168877616
"51191","2012",54691,10310,131,-1.135435,-0.140595321883673,-0.314087480830658
"51191","2013",54804,10664,115,-1.17010661538462,-0.177634119804575,-0.372390785091014
"51191","2014",54833,10057,138,-1.12011338461538,-0.157851742503775,-0.364271458956196
"51191","2015",54759,10208,139,-1.08525253846154,-0.0914701544662733,-0.166108554736232
"51191","2016",54562,10310,131,-0.974417538461538,-0.115403848862952,-0.160870379491858
"51191","2017",54457,10281,142,0,-0.103750334438531,0.00178033836815538
"51191","2018",54406,10605,143,0,0.00183076923076923,0.12080988130261
"51191","2019",54071,10766,128,0,0.00240769230769231,0.157392147475773
"51193","2009",0,0,8,-0.55594,-0.000398428680694062,-0.334457444335936
"51193","2010",17237,4951,9,-1.239429,0.179567245914792,-0.264456942370141
"51193","2011",17386,5209,10,-1.63445875,0.062538568632122,-0.77589880895403
"51193","2012",17468,5186,11,-0.509752,0.0697512651907408,0.177573563333489
"51193","2013",17532,5136,10,0.12330225,0.0771048243554301,0.433882057613579
"51193","2014",17518,5010,8,-0.000422749999999987,0.0745358140499044,0.177533589009508
"51193","2015",17557,5151,10,0.25077875,-0.047445753702628,0.343061190963195
"51193","2016",17528,4944,10,0.1299235,-0.0905585864410868,0.240458443975647
"51193","2017",17596,4864,10,0,-0.0796208796920803,-0.124376920128785
"51193","2018",17638,4982,12,0,0.00065,0.173168789673363
"51193","2019",17751,4732,10,0,0.000675,-0.0464875187798887
"51195","2009",0,0,36,-0.55594,-0.000398428680694062,0.328353522764909
"51195","2010",41496,9509,36,-0.135369818181818,-0.00129183109183867,0.458655187321517
"51195","2011",41505,9919,35,-0.570198272727273,0.00536816424051228,0.225654994566036
"51195","2012",41361,8339,33,-1.02166936363636,-0.125936446498917,-0.444060798652367
"51195","2013",41154,8382,37,-1.01644736363636,-0.102441411826501,-0.322349772515273
"51195","2014",40872,8144,35,-0.895089181818182,-0.176279706040032,-0.323475766080075
"51195","2015",40530,7920,39,-0.945302272727273,-0.163216805316724,-0.204209845559009
"51195","2016",40074,7514,35,-0.940880181818182,-0.101208329880797,-0.221197138273902
"51195","2017",39539,7881,37,0,-0.119194483740409,0.0632011922707466
"51195","2018",39025,8179,38,0,0.00169090909090909,0.230635123105135
"51195","2019",38486,8766,37,0,0.00265454545454545,0.208793301052282
"51197","2009",0,0,79,-0.55594,-0.000398428680694062,0.661201115239181
"51197","2010",29005,7736,78,-0.7214145,-0.0888346246539328,0.318499818254032
"51197","2011",29116,7941,68,-1.40029866666667,0.0362658241628246,-0.284262723507073
"51197","2012",29203,7630,65,-1.759203,-0.00720636836394056,-0.614742454317562
"51197","2013",29274,7257,63,-1.75113283333333,0.104951082252293,-0.429678322038351
"51197","2014",29259,7324,71,-1.56039533333333,-0.00178827066472566,-0.274509061708603
"51197","2015",29190,7074,78,-1.3464545,0.0681752869867376,0.129651245866494
"51197","2016",29171,6856,66,-1.29910316666667,-0.00220286542758942,0.232481557489403
"51197","2017",29048,7193,67,0,-0.0111112898542355,0.0871014646666184
"51197","2018",28940,7061,69,0,0.00205,0.103447026021403
"51197","2019",28844,7529,72,0,0.00271666666666667,0.0708103340344575
"51199","2009",43804,7435,135,-0.179324,-0.0518200560263502,0.234530389298062
"51199","2010",64846,13511,112,-0.0756602666666667,-0.133646169268718,-0.193658042018652
"51199","2011",65289,12173,132,-0.0676794,-0.174911082170112,0.0937143621315565
"51199","2012",65503,12178,132,-0.998591,0.0798056940367393,0.0765046632460848
"51199","2013",65762,12396,128,-1.0675228,0.0869037737572469,-0.0178284906547233
"51199","2014",65808,12284,124,-0.804062466666667,-0.0608574082964098,-0.162872267509349
"51199","2015",66471,12538,121,-0.789146133333333,-0.081681597320425,-0.198521481060697
"51199","2016",66919,13027,137,-0.695980466666667,-0.0844095465473446,-0.0741045415271686
"51199","2017",67196,12996,124,0,0.0319729775257758,0.103242977186375
"51199","2018",67587,13212,144,0,0.00233333333333333,0.0957700161135795
"51199","2019",67982,13483,125,0,0.00218666666666667,0.0432224147949318
"51510","2009",104183,25191,338,-0.727446342105263,0.279831355638083,-0.141615371302686
"51510","2010",133647,31533,331,-0.899848052631579,0.359664609472091,0.0883296861990932
"51510","2011",136968,31384,362,-0.811153105263158,0.472170327600081,0.18663688222919
"51510","2012",140337,31288,310,-0.611063868421053,0.0696954163895153,-0.250672940749844
"51510","2013",143684,32092,305,-0.716091657894737,0.0657231872832345,-0.216166864881923
"51510","2014",146422,31869,325,-0.727368078947368,0.198635696483571,-0.127602492001863
"51510","2015",149315,31562,333,-0.793604657894737,0.195702331807911,-0.127860974543641
"51510","2016",151473,32091,338,-0.862317868421053,0.0639417246878445,-0.296776673719348
"51510","2017",154710,32368,306,24.5289473684211,-0.0446192598162276,0.205734354022523
"51510","2018",156505,32811,334,24.5289473684211,0.00199210526315789,0.297576012941771
"51510","2019",157613,32341,329,26.9421052631579,0.00228947368421053,0.382418381806729
"51520","2009",17526,3208,24,-0.6296905,-0.271235945401302,-0.0948554702075052
"51520","2010",17704,3570,29,-0.75041375,-0.503166216190735,-0.084575958851987
"51520","2011",17718,3672,22,-1.06718475,-0.421479683986582,-0.867197386201473
"51520","2012",17747,4023,26,-1.355389,-0.0490553143298224,-0.0989670476881349
"51520","2013",17713,4292,29,-1.26471075,-0.237983422875597,-0.0646965398763486
"51520","2014",17595,4161,25,-1.12968525,-0.211993182113509,-0.141656358417542
"51520","2015",17524,4155,29,-1.11417025,-0.159349333875696,0.103401218658599
"51520","2016",17340,4174,25,-0.97528,0.0491791013478057,0.347842531183475
"51520","2017",17077,3711,23,0,-0.031848062245885,0.0885768518320379
"51520","2018",16843,4227,26,0,0.002125,0.438090605451321
"51520","2019",16912,4202,26,0,0.001575,0.374037554117558
"51530","2009",0,0,6,-0.55594,-0.000398428680694062,1.01807797452868
"51530","2010",6653,1454,5,-3.418332,-0.905550407036809,-1.26262383701944
"51530","2011",6647,1537,5,-2.568365,-1.48298785379123,-1.18502145161908
"51530","2012",6679,1525,5,-1.322024,-0.172167404798411,-0.0289997053422896
"51530","2013",6699,1656,5,-1.232285,-0.191257957530981,-0.00942313684602687
"51530","2014",6683,1667,4,-1.476792,0.48053293332026,-0.37213982159453
"51530","2015",6666,1794,5,-1.681456,0.862439417420054,0.333696490494769
"51530","2016",6610,1816,6,-0.778066,0.635310264630501,1.23215625650929
"51530","2017",6495,1749,5,0,0.384578410913745,0.199642609221855
"51530","2018",6399,1832,5,0,0.0023,0.057796026775627
"51530","2019",6484,1998,5,0,0.0021,0.0168385948911469
"51540","2009",37570,9324,642,0.00285241666666668,-0.320600824439211,-0.211966687417316
"51540","2010",42267,11179,495,-0.376950666666667,-0.21792926180924,-0.0495241712616626
"51540","2011",42758,9686,698,-0.08202525,-0.179666907522433,0.0357654012229475
"51540","2012",43223,9419,708,-0.320673666666667,0.202452161870046,0.220256415058811
"51540","2013",43663,9480,731,-0.579904916666667,0.240761282228487,0.100216265805096
"51540","2014",44505,9625,730,-0.616613333333333,0.324045278935966,0.168129081255888
"51540","2015",45084,9653,596,-0.90314275,0.466120838554682,0.0644169567421283
"51540","2016",45538,9298,638,-0.98289275,0.427794446222474,0.0075791893715018
"51540","2017",46487,9472,679,0,0.342955982096438,0.100299026253872
"51540","2018",47042,10093,564,0,0.00309166666666667,-0.239626482533128
"51540","2019",47096,9869,660,0,0.00678333333333333,-0.195544994498137
"51550","2009",176402,29565,283,-0.620513707317073,-0.0892780735979648,-0.268572793922678
"51550","2010",219268,43491,271,-0.738651487804878,-0.135787276995715,-0.342335245516382
"51550","2011",220837,44500,311,-0.820401536585366,-0.124249781430783,-0.35181611936911
"51550","2012",223233,44486,276,0.0253608780487805,0.0471146484258304,-0.172731193761025
