"ID","time","preventable_hospitalizations:prevent_hosp_rate","3rd_grade_median_read_score:median_read_pass_rate","post_hs_education:num_post_hs_edu","post_hs_education:perc_post_hs_edu","no_health_insurance_19_to_64:no_hlth_ins_pct","pct_pop_broadband:perc_w_broadband","pct_pop_cable_fiber_dsl:perc_w_cable_fiber_DSL","have_computer:perc_have_computer","have_internet:perc_have_internet_access","download_speeds:download","drive_times_nearest_2year_colleges:median_drive_time_top5","drive_times_nearest_2year_colleges:median_drive_time_top10","drive_times_nearest_2year_colleges:mean_drive_time_top5","drive_times_nearest_2year_colleges:mean_drive_time_top10","drive_times_nearest_daycares:median_drive_time_top5","drive_times_nearest_daycares:median_drive_time_top10","drive_times_nearest_daycares:mean_drive_time_top10","drive_times_nearest_daycares:mean_drive_time_top5","drive_times_nearest_trade_schools:mean_drive_time_top10","drive_times_nearest_trade_schools:median_drive_time_top10","drive_times_nearest_trade_schools:mean_drive_time_top5","drive_times_nearest_trade_schools:median_drive_time_top5","dei_index:norm_dei","2year_colleges_access_scores:norm_2sefca","2year_colleges_access_scores:3sfca_tot_enrol","2year_colleges_access_scores:2sefca30_tot_enrol","2year_colleges_access_scores:norm_3sfca","2year_colleges_access_scores:perc_2sefca","2year_colleges_access_scores:perc_3sfca","2year_colleges_access_scores:capacity","2year_colleges_access_scores:2sfca30_capacity","2year_colleges_access_scores:norm_2sfca","2year_colleges_access_scores:college_capacity","2year_colleges_access_scores:perc_2sfca30","2year_colleges_access_scores:3sfca_capacity","health_literacy_estimates:health_literacy_estimate","trade_schools_access_scores:norm_3sfca","trade_schools_access_scores:college_capacity","trade_schools_access_scores:2sfca30_capacity","trade_schools_access_scores:perc_2sfca30","trade_schools_access_scores:3sfca_capacity","trade_schools_access_scores:perc_3sfca","trade_schools_access_scores:norm_2sfca","trade_schools_access_scores:capacity","trade_schools_access_scores:3sfca_tot_enrol","trade_schools_access_scores:norm_2sefca","trade_schools_access_scores:2sefca30_tot_enrol","trade_schools_access_scores:perc_2sefca","daycare_services_access_scores:daycare_3sfca_capacity","daycare_services_access_scores:daycare_cnt","daycare_services_access_scores:daycare_norm_3sfca","dentist_access_scores:dent_fca","dentist_access_scores:dent_e2sfca","dentist_access_scores:dent_2sfca","dentist_access_scores:dent_3sfca","dentist_access_scores:dent_cnt","dentist_access_scores:dent_pop_cnt","dentist_access_scores:dent_mean10","dentist_access_scores:dent_median10","obgyn_access_scores:obgyn_fca","obgyn_access_scores:obgyn_e2sfca","obgyn_access_scores:obgyn_2sfca","obgyn_access_scores:obgyn_cnt","obgyn_access_scores:obgyn_3sfca","obgyn_access_scores:obgyn_pop_cnt","obgyn_access_scores:obgyn_mean10","obgyn_access_scores:obgyn_median10","pediatrics_access_scores:ped_fca","pediatrics_access_scores:ped_2sfca","pediatrics_access_scores:ped_e2sfca","pediatrics_access_scores:ped_3sfca","pediatrics_access_scores:ped_cnt","pediatrics_access_scores:ped_pop_cnt","pediatrics_access_scores:ped_10near_mean","pediatrics_access_scores:ped_10near_median","pediatrics_access_scores:ped_mean10","pediatrics_access_scores:ped_median10","primary_care_access_scores:prim_fca","primary_care_access_scores:prim_cnt","primary_care_access_scores:prim_2sfca","primary_care_access_scores:prim_e2sfca","primary_care_access_scores:prim_3sfca","primary_care_access_scores:prim_pop_cnt","primary_care_access_scores:prim_mean10","primary_care_access_scores:prim_median10"
"29",2019,4373,13,36447,0.520961678649533,2.12,0.748538572113081,0.635984666986104,85.8049832295161,78.6775275515093,98.7574854181077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7982116663477,33.89026935,3.183438598,1.792853295,57.2369455,85.71428571,97.14285714,2244,NA,NA,NA,NA,NA,0.219303423848879,71.9395967962241,NA,NA,NA,NA,97.1428571428571,NA,52,2.81891435735618,20.0364553630847,0.711578274533268,65.7142857142857,1.807623586938,5256,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020,4276,NA,NA,NA,NA,NA,NA,NA,NA,112.39215463288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7758757745859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2021,4492,4,NA,NA,NA,NA,NA,NA,NA,153.640294916979,49.2,71.35,41.1,60.17,1.8,2.65,2.43,1.86,156.85,198.15,109.3,99.8,33.3029676081156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00162089891242789,0.000605050798207059,0.000319090709274974,0.000520388120587838,59,99229,5.02434530228058,5.20815084299953,0.0272334674931696,0.00177040285099942,0.000883741497885215,113,0.00157692922490875,42739,5.85310161679029,6.1914843585484,0.030960696383527,0.00198354189860607,0.00307673661046572,0.00269376463660591,85,21701,NA,NA,5.44460163126123,5.61618589005115,0.0223228936856267,640,0.00352098371717334,0.00581414556721281,0.00501154532380537,99229,3.9320342843322,3.99405063036008
"34",2015,6092,NA,NA,NA,2.2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2016,6004,NA,NA,NA,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2017,5329.5,NA,NA,NA,1.765,0.647278847952123,0.490742472414438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2018,4615.5,NA,NA,NA,1.69,0.680248892565972,0.497991967871486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2019,5138,14,49982,0.494974202556967,1.2625,0.714183854474627,0.515842927202532,81.5536850892143,75.2843379360718,67.4769265290077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8247909417146,0,0.194292029,0,3.493292532,31.42857143,25.71428571,213,NA,NA,NA,NA,NA,0.219303423848879,0,NA,NA,NA,NA,31.4285714285714,NA,NA,0,0,0,45.7142857142857,0.783675782844737,4291,30.9662166880092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2020,5080.25,NA,NA,NA,NA,NA,NA,NA,NA,84.1200747830418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6864194991269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2021,4931.25,5,NA,NA,NA,NA,NA,NA,NA,97.3975216922241,66.1,83.55,60.56,87.16,23.2,24.6,23.67,22,201.91,223.15,153.72,161.2,23.2870855478571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030077554912753,0.000238468262304206,0.000312801740026325,0.000256010309294383,42,138095,21.9848375393751,23.182512762953,0.00732247666575823,0.000174796483564498,0.000508837082107484,17,0.000216766169466079,60413,24.1670036250476,24.0369804512274,0.0185669158420998,0.00104584346205483,0.000644632834592043,0.000717061187992025,17,27017,NA,NA,23.5421245882222,24.8038457267646,0.00873025345712733,170,0.00219599490655292,0.00124239807122105,0.00142558851007168,138095,14.4773867265288,14.96864079076
"27",2015,5461.4,NA,NA,NA,2.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2016,5168.4,NA,NA,NA,2.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2017,4196.4,NA,NA,NA,2.3,0.777724466621885,0.513018584268944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2018,4446.4,NA,NA,NA,2.06,0.802750904483369,0.535438216215355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2019,4131.6,14,72295,0.588980496309452,2.252,0.829312691930224,0.557048785892931,90.1446797733245,86.3029094247634,112.019310664887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9484570211623,0,1.88637422,0,33.91624972,31.42857143,88.57142857,7679,NA,NA,NA,NA,NA,0.219303423848879,28.641362535506,NA,NA,NA,NA,68.5714285714286,NA,59,1.12229636613447,8.81761242188914,0.31315027129155,60,1.01551560385315,8396,46.5966813490063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020,4555.6,NA,NA,NA,NA,NA,NA,NA,NA,125.299319457995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1357544509368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2021,4435.2,6,NA,NA,NA,NA,NA,NA,NA,154.375020343562,74.6,89.5,70.06,84.84,16.85,17.7,18.02,16.8833333333333,90.49,97.2,80.1,94.9,58.2249129315218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00115772156693593,0.0001621522838896,0.00021274474672359,0.00023416485072329,55,177387,18.8102236917023,19.9822382699972,0.00418010423928835,0.00032988508386882,0.000359842474978259,39,0.000420382357209088,72963,22.6726458616011,23.672904074668,0.00580742585862184,0.00124692956182947,0.000890962401430152,0.001308486122145,40,40907,NA,NA,19.9173293079424,19.9450607475493,0.00406174028908849,236,0.0013637938625311,0.00112659530688336,0.00160103537302376,177387,13.9995605089437,13.4419996955808
"31",2015,5108.8,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2016,4130,NA,NA,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2017,3781.2,NA,NA,NA,1.385,0.782956700296487,0.587987553823428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2018,3676.67,NA,NA,NA,1.505,0.810221475675003,0.574862096138692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2019,3558.33,17.5,118385,0.682574276835083,1.46666666666667,0.830220487565646,0.570325111878538,91.7393792018309,86.6982038130658,94.0510679451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8868960316604,8.423304331,1.744002261,0.445607226,31.35645916,48.57142857,85.71428571,3462,NA,NA,NA,NA,NA,0.219303423848879,0,NA,NA,NA,NA,31.4285714285714,NA,NA,0,0,0,45.7142857142857,1.07903035572751,10776,50.8787976839228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2020,4247,NA,NA,NA,NA,NA,NA,NA,NA,116.097443525083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1996131019874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2021,4042,9.5,NA,NA,NA,NA,NA,NA,NA,139.372261614704,97.4,103.6,82.04,96.68,28.6,29.4,29.21,28.48,112.69,106.8,90.96,92.6,57.2659987757544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00103156052393539,0.00015120969842197,0.000182288714268511,0.000156071395119908,119,251485,14.9915921426725,15.2845471896932,0.0160906707177068,0.00101229560523049,0.000720296980696939,141,0.00100134042098254,110608,20.51737297483,21.3934444163171,0.0922372046507721,0.00399916687721116,0.0054176261916552,0.00529347915850465,269,49257,NA,NA,18.1125793288264,18.9635442678198,0.0440443452766806,1088,0.00345273049451153,0.00434030496020991,0.0042735411323802,251485,10.5806857665467,10.6065592381255
"4",2015,6541.62,NA,NA,NA,1.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2016,5642.33,NA,NA,NA,1.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2017,4771.33,NA,NA,NA,1.852,0.699307290786701,0.538570297980561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2018,4672.11,NA,NA,NA,1.585,0.725125552740977,0.547745346384346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2019,3942.1,15,103386,0.518568677019381,1.543,0.75595530883283,0.559175391750404,86.1569812381421,80.5266671351275,104.384339919303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.289627604876,0,0.561708231,0,10.09928806,31.42857143,40,159,NA,NA,NA,NA,NA,0.219303423848879,7.99111317138672,NA,NA,NA,NA,51.4285714285714,NA,99,0.313127466003012,8.83973633709135,0.313935983989741,62.8571428571429,0.667351914140119,7492,23.1237498024259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020,4242.6,NA,NA,NA,NA,NA,NA,NA,NA,129.513648892949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3064503284696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2021,4876.2,5,NA,NA,NA,NA,NA,NA,NA,152.037593899815,81.2,116.65,83.76,103.89,18.1,21.75,20.11,17.46,131.41,132.1,105.06,121,48.0972881418523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00194798227806365,0.000304498694495571,0.000266517619715165,0.000298081825005528,138,298014,13.7604913191998,14.2331205916501,0.00315309361328879,0.000217614722106141,0.000440132234829162,58,0.000224436209767519,128171,18.2205295269601,19.0211124201262,0.00935433270246892,0.00272458538365744,0.00182411290122999,0.00187258535500502,103,57666,NA,NA,16.5358779870288,16.228509000104,0.0075250310935494,607,0.00270276818544937,0.00205072177371533,0.00207986761129329,298014,10.5288933070258,10.6883881294167
"3",2015,3291,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2016,2847,NA,NA,NA,5.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2017,2552,NA,NA,NA,5.1,0.897546671879582,0.840465252663474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2018,2106,NA,NA,NA,4.08,0.903338553802666,0.83724550212002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2019,3001,28,149698,0.865411408321241,3.84,0.912568203901637,0.832181029972345,95.6956797966963,93.2851857388445,136.286931935104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.893085139067,28.3615464,1.177851501,1.500374381,21.17729621,74.28571429,60,NA,NA,NA,NA,NA,NA,0.210145914691369,44.7871229161625,NA,NA,NA,NA,85.7142857142857,NA,30,1.75495929134361,87.5934047089395,3.11080790757621,97.1428571428571,1.19629474410502,7518,58.7846736915719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020,2717,NA,NA,NA,NA,NA,NA,NA,NA,163.229475177304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7733566705435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2021,2804,16.5,NA,NA,NA,NA,NA,NA,NA,198.488793503895,19.9,56.85,25.06,62.98,1.9,2.7,2.4,1.8,26.09,18.2,12.4,15.4,88.7467922659727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00273018437956777,0.000643383825454887,0.000579222060791081,0.000519106789600145,140,233464,2.72495189836549,2.86849385772539,0.0183710750053931,0.00101715265857869,0.000745018572875772,75,0.000659957706705582,99103,3.74829853788483,3.69540881708929,0.0384202886741338,0.00213093842372972,0.00285940764444726,0.00168247723335267,69,41567,NA,NA,3.80085380229509,3.90776938436741,0.0294973874843363,334,0.00210531883315639,0.00270497923702287,0.00159188586699456,233464,2.40476600246719,2.47570032210534
"21",2015,4010.8,NA,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2016,3579.2,NA,NA,NA,1.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
